//ID,Name,Type,GroupType,Level,CastTime,Cooldown,ObjectReq,UsingType,Force,MP
9350,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_08,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_08,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B,8,1203,0,1,2,513,0
9354,SKILL_EU_CROSSBOW_BASE_01,SKILL_EU_CROSSBOW_BASE_01,SKILL_EU_CROSSBOW_BASE,1,780,1333,1,2,515,0
9355,SKILL_EU_DAGGER_BASE_01,SKILL_EU_DAGGER_BASE_01,SKILL_EU_DAGGER_BASE,1,1000,1000,1,2,515,0
9356,SKILL_EU_ROG_STEALTHP_TIME_A_01,SKILL_EU_ROG_STEALTHP_TIME_A_01,SKILL_EU_ROG_STEALTHP_TIME_A,1,0,0,0,0,515,0
9357,SKILL_EU_ROG_STEALTHP_TIME_A_02,SKILL_EU_ROG_STEALTHP_TIME_A_02,SKILL_EU_ROG_STEALTHP_TIME_A,2,0,0,0,0,515,0
9358,SKILL_EU_ROG_STEALTHP_TIME_A_03,SKILL_EU_ROG_STEALTHP_TIME_A_03,SKILL_EU_ROG_STEALTHP_TIME_A,3,0,0,0,0,515,0
9359,SKILL_EU_ROG_STEALTHP_TIME_A_04,SKILL_EU_ROG_STEALTHP_TIME_A_04,SKILL_EU_ROG_STEALTHP_TIME_A,4,0,0,0,0,515,0
9360,SKILL_EU_ROG_STEALTHP_TIME_A_05,SKILL_EU_ROG_STEALTHP_TIME_A_05,SKILL_EU_ROG_STEALTHP_TIME_A,5,0,0,0,0,515,0
9361,SKILL_EU_ROG_STEALTHP_TIME_A_06,SKILL_EU_ROG_STEALTHP_TIME_A_06,SKILL_EU_ROG_STEALTHP_TIME_A,6,0,0,0,0,515,0
9362,SKILL_EU_ROG_STEALTHP_TIME_A_07,SKILL_EU_ROG_STEALTHP_TIME_A_07,SKILL_EU_ROG_STEALTHP_TIME_A,7,0,0,0,0,515,0
9363,SKILL_EU_ROG_STEALTHP_TIME_A_08,SKILL_EU_ROG_STEALTHP_TIME_A_08,SKILL_EU_ROG_STEALTHP_TIME_A,8,0,0,0,0,515,0
9364,SKILL_EU_ROG_STEALTHP_TIME_A_09,SKILL_EU_ROG_STEALTHP_TIME_A_09,SKILL_EU_ROG_STEALTHP_TIME_A,9,0,0,0,0,515,0
9366,SKILL_EU_ROG_STEALTHA_CHANGE_A_01,SKILL_EU_ROG_STEALTHA_CHANGE_A_01,SKILL_EU_ROG_STEALTHA_CHANGE_A,1,500,30000,1,1,515,27
9367,SKILL_EU_ROG_STEALTHA_CHANGE_A_02,SKILL_EU_ROG_STEALTHA_CHANGE_A_02,SKILL_EU_ROG_STEALTHA_CHANGE_A,2,500,30000,1,1,515,77
9368,SKILL_EU_ROG_STEALTHA_CHANGE_A_03,SKILL_EU_ROG_STEALTHA_CHANGE_A_03,SKILL_EU_ROG_STEALTHA_CHANGE_A,3,500,30000,1,1,515,181
9369,SKILL_EU_ROG_STEALTHA_CHANGE_A_04,SKILL_EU_ROG_STEALTHA_CHANGE_A_04,SKILL_EU_ROG_STEALTHA_CHANGE_A,4,500,30000,1,1,515,385
9371,SKILL_EU_ROG_STEALTHA_CHANGE_B_01,SKILL_EU_ROG_STEALTHA_CHANGE_B_01,SKILL_EU_ROG_STEALTHA_CHANGE_B,1,500,40000,1,1,515,261
9372,SKILL_EU_ROG_STEALTHA_CHANGE_B_02,SKILL_EU_ROG_STEALTHA_CHANGE_B_02,SKILL_EU_ROG_STEALTHA_CHANGE_B,2,500,40000,1,1,515,574
9373,SKILL_EU_ROG_STEALTHA_CHANGE_B_03,SKILL_EU_ROG_STEALTHA_CHANGE_B_03,SKILL_EU_ROG_STEALTHA_CHANGE_B,3,500,40000,1,1,515,1179
9374,SKILL_EU_ROG_STEALTHA_HIDING_A_01,SKILL_EU_ROG_STEALTHA_HIDING_A_01,SKILL_EU_ROG_STEALTHA_HIDING_A,1,526,20000,0,1,515,53
9375,SKILL_EU_ROG_STEALTHA_HIDING_A_02,SKILL_EU_ROG_STEALTHA_HIDING_A_02,SKILL_EU_ROG_STEALTHA_HIDING_A,2,526,20000,0,1,515,77
9376,SKILL_EU_ROG_STEALTHA_HIDING_A_03,SKILL_EU_ROG_STEALTHA_HIDING_A_03,SKILL_EU_ROG_STEALTHA_HIDING_A,3,526,20000,0,1,515,110
9377,SKILL_EU_ROG_STEALTHA_HIDING_A_04,SKILL_EU_ROG_STEALTHA_HIDING_A_04,SKILL_EU_ROG_STEALTHA_HIDING_A,4,526,20000,0,1,515,154
9378,SKILL_EU_ROG_STEALTHA_HIDING_A_05,SKILL_EU_ROG_STEALTHA_HIDING_A_05,SKILL_EU_ROG_STEALTHA_HIDING_A,5,526,20000,0,1,515,212
9379,SKILL_EU_ROG_STEALTHA_HIDING_B_01,SKILL_EU_ROG_STEALTHA_HIDING_B_01,SKILL_EU_ROG_STEALTHA_HIDING_B,1,526,20000,0,1,515,287
9380,SKILL_EU_ROG_STEALTHA_HIDING_B_02,SKILL_EU_ROG_STEALTHA_HIDING_B_02,SKILL_EU_ROG_STEALTHA_HIDING_B,2,526,20000,0,1,515,385
9381,SKILL_EU_ROG_STEALTHA_HIDING_B_03,SKILL_EU_ROG_STEALTHA_HIDING_B_03,SKILL_EU_ROG_STEALTHA_HIDING_B,3,526,20000,0,1,515,512
9382,SKILL_EU_ROG_STEALTHA_HIDING_B_04,SKILL_EU_ROG_STEALTHA_HIDING_B_04,SKILL_EU_ROG_STEALTHA_HIDING_B,4,526,20000,0,1,515,677
9384,SKILL_EU_ROG_STEALTHA_DETECT_A_01,SKILL_EU_ROG_STEALTHA_DETECT_A_01,SKILL_EU_ROG_STEALTHA_DETECT_A,1,1166,10000,0,1,515,26
9385,SKILL_EU_ROG_STEALTHA_DETECT_A_02,SKILL_EU_ROG_STEALTHA_DETECT_A_02,SKILL_EU_ROG_STEALTHA_DETECT_A,2,1166,10000,0,1,515,39
9386,SKILL_EU_ROG_STEALTHA_DETECT_A_03,SKILL_EU_ROG_STEALTHA_DETECT_A_03,SKILL_EU_ROG_STEALTHA_DETECT_A,3,1166,10000,0,1,515,55
9387,SKILL_EU_ROG_STEALTHA_DETECT_A_04,SKILL_EU_ROG_STEALTHA_DETECT_A_04,SKILL_EU_ROG_STEALTHA_DETECT_A,4,1166,10000,0,1,515,77
9388,SKILL_EU_ROG_STEALTHA_DETECT_A_05,SKILL_EU_ROG_STEALTHA_DETECT_A_05,SKILL_EU_ROG_STEALTHA_DETECT_A,5,1166,10000,0,1,515,106
9389,SKILL_EU_ROG_STEALTHA_DETECT_B_01,SKILL_EU_ROG_STEALTHA_DETECT_B_01,SKILL_EU_ROG_STEALTHA_DETECT_B,1,1166,10000,0,1,515,143
9390,SKILL_EU_ROG_STEALTHA_DETECT_B_02,SKILL_EU_ROG_STEALTHA_DETECT_B_02,SKILL_EU_ROG_STEALTHA_DETECT_B,2,1166,10000,0,1,515,192
9391,SKILL_EU_ROG_STEALTHA_DETECT_B_03,SKILL_EU_ROG_STEALTHA_DETECT_B_03,SKILL_EU_ROG_STEALTHA_DETECT_B,3,1166,10000,0,1,515,256
9392,SKILL_EU_ROG_STEALTHA_DETECT_B_04,SKILL_EU_ROG_STEALTHA_DETECT_B_04,SKILL_EU_ROG_STEALTHA_DETECT_B,4,1166,10000,0,1,515,338
9394,SKILL_EU_ROG_STEALTHA_POINT_A_01,SKILL_EU_ROG_STEALTHA_POINT_A_01,SKILL_EU_ROG_STEALTHA_POINT_A,1,0,10000,1,1,515,116
9395,SKILL_EU_ROG_STEALTHA_POINT_A_02,SKILL_EU_ROG_STEALTHA_POINT_A_02,SKILL_EU_ROG_STEALTHA_POINT_A,2,0,10000,1,1,515,166
9396,SKILL_EU_ROG_STEALTHA_POINT_A_03,SKILL_EU_ROG_STEALTHA_POINT_A_03,SKILL_EU_ROG_STEALTHA_POINT_A,3,0,10000,1,1,515,231
9397,SKILL_EU_ROG_STEALTHA_POINT_A_04,SKILL_EU_ROG_STEALTHA_POINT_A_04,SKILL_EU_ROG_STEALTHA_POINT_A,4,0,10000,1,1,515,317
9398,SKILL_EU_ROG_STEALTHA_POINT_B_01,SKILL_EU_ROG_STEALTHA_POINT_B_01,SKILL_EU_ROG_STEALTHA_POINT_B,1,0,10000,1,1,515,577
9399,SKILL_EU_ROG_STEALTHA_POINT_B_02,SKILL_EU_ROG_STEALTHA_POINT_B_02,SKILL_EU_ROG_STEALTHA_POINT_B,2,0,10000,1,1,515,768
9400,SKILL_EU_ROG_STEALTHA_POINT_B_03,SKILL_EU_ROG_STEALTHA_POINT_B_03,SKILL_EU_ROG_STEALTHA_POINT_B,3,0,10000,1,1,515,1015
9402,SKILL_EU_ROG_POISONA_BLADE_A_01,SKILL_EU_ROG_POISONA_BLADE_A_01,SKILL_EU_ROG_POISONA_BLADE_A,1,0,6000,0,1,515,26
9403,SKILL_EU_ROG_POISONA_BLADE_A_02,SKILL_EU_ROG_POISONA_BLADE_A_02,SKILL_EU_ROG_POISONA_BLADE_A,2,0,6000,0,1,515,41
9404,SKILL_EU_ROG_POISONA_BLADE_A_03,SKILL_EU_ROG_POISONA_BLADE_A_03,SKILL_EU_ROG_POISONA_BLADE_A,3,0,6000,0,1,515,62
9405,SKILL_EU_ROG_POISONA_BLADE_A_04,SKILL_EU_ROG_POISONA_BLADE_A_04,SKILL_EU_ROG_POISONA_BLADE_A,4,0,6000,0,1,515,89
9406,SKILL_EU_ROG_POISONA_BLADE_A_05,SKILL_EU_ROG_POISONA_BLADE_A_05,SKILL_EU_ROG_POISONA_BLADE_A,5,0,6000,0,1,515,126
9407,SKILL_EU_ROG_POISONA_BLADE_A_06,SKILL_EU_ROG_POISONA_BLADE_A_06,SKILL_EU_ROG_POISONA_BLADE_A,6,0,6000,0,1,515,175
9408,SKILL_EU_ROG_POISONA_BLADE_B_01,SKILL_EU_ROG_POISONA_BLADE_B_01,SKILL_EU_ROG_POISONA_BLADE_B,1,0,10000,0,1,515,239
9409,SKILL_EU_ROG_POISONA_BLADE_B_02,SKILL_EU_ROG_POISONA_BLADE_B_02,SKILL_EU_ROG_POISONA_BLADE_B,2,0,10000,0,1,515,323
9410,SKILL_EU_ROG_POISONA_BLADE_B_03,SKILL_EU_ROG_POISONA_BLADE_B_03,SKILL_EU_ROG_POISONA_BLADE_B,3,0,10000,0,1,515,432
9411,SKILL_EU_ROG_POISONA_BLADE_B_04,SKILL_EU_ROG_POISONA_BLADE_B_04,SKILL_EU_ROG_POISONA_BLADE_B,4,0,10000,0,1,515,573
9413,SKILL_EU_ROG_POISONA_GUARD_A_01,SKILL_EU_ROG_POISONA_GUARD_A_01,SKILL_EU_ROG_POISONA_GUARD_A,1,1166,60000,0,1,515,146
9414,SKILL_EU_ROG_POISONA_GUARD_A_02,SKILL_EU_ROG_POISONA_GUARD_A_02,SKILL_EU_ROG_POISONA_GUARD_A,2,1166,60000,0,1,515,216
9415,SKILL_EU_ROG_POISONA_GUARD_A_03,SKILL_EU_ROG_POISONA_GUARD_A_03,SKILL_EU_ROG_POISONA_GUARD_A,3,1166,60000,0,1,515,309
9416,SKILL_EU_ROG_POISONA_GUARD_A_04,SKILL_EU_ROG_POISONA_GUARD_A_04,SKILL_EU_ROG_POISONA_GUARD_A,4,1166,60000,0,1,515,433
9417,SKILL_EU_ROG_POISONA_GUARD_A_05,SKILL_EU_ROG_POISONA_GUARD_A_05,SKILL_EU_ROG_POISONA_GUARD_A,5,1166,60000,0,1,515,596
9418,SKILL_EU_ROG_POISONA_GUARD_B_01,SKILL_EU_ROG_POISONA_GUARD_B_01,SKILL_EU_ROG_POISONA_GUARD_B,1,1166,60000,0,1,515,810
9419,SKILL_EU_ROG_POISONA_GUARD_B_02,SKILL_EU_ROG_POISONA_GUARD_B_02,SKILL_EU_ROG_POISONA_GUARD_B,2,1166,60000,0,1,515,1090
9420,SKILL_EU_ROG_POISONA_GUARD_B_03,SKILL_EU_ROG_POISONA_GUARD_B_03,SKILL_EU_ROG_POISONA_GUARD_B,3,1166,60000,0,1,515,1452
9421,SKILL_EU_ROG_POISONA_GUARD_B_04,SKILL_EU_ROG_POISONA_GUARD_B_04,SKILL_EU_ROG_POISONA_GUARD_B,4,1166,60000,0,1,515,1922
9423,SKILL_EU_ROG_POISONA_ROUND_A_01,SKILL_EU_ROG_POISONA_ROUND_A_01,SKILL_EU_ROG_POISONA_ROUND_A,1,1166,7000,0,1,515,67
9424,SKILL_EU_ROG_POISONA_ROUND_A_02,SKILL_EU_ROG_POISONA_ROUND_A_02,SKILL_EU_ROG_POISONA_ROUND_A,2,1166,7000,0,1,515,96
9425,SKILL_EU_ROG_POISONA_ROUND_A_03,SKILL_EU_ROG_POISONA_ROUND_A_03,SKILL_EU_ROG_POISONA_ROUND_A,3,1166,7000,0,1,515,135
9426,SKILL_EU_ROG_POISONA_ROUND_A_04,SKILL_EU_ROG_POISONA_ROUND_A_04,SKILL_EU_ROG_POISONA_ROUND_A,4,1166,7000,0,1,515,187
9427,SKILL_EU_ROG_POISONA_ROUND_A_05,SKILL_EU_ROG_POISONA_ROUND_A_05,SKILL_EU_ROG_POISONA_ROUND_A,5,1166,7000,0,1,515,254
9428,SKILL_EU_ROG_POISONA_ROUND_A_06,SKILL_EU_ROG_POISONA_ROUND_A_06,SKILL_EU_ROG_POISONA_ROUND_A,6,1166,7000,0,1,515,343
9429,SKILL_EU_ROG_POISONA_ROUND_B_01,SKILL_EU_ROG_POISONA_ROUND_B_01,SKILL_EU_ROG_POISONA_ROUND_B,1,1166,7000,0,1,515,457
9430,SKILL_EU_ROG_POISONA_ROUND_B_02,SKILL_EU_ROG_POISONA_ROUND_B_02,SKILL_EU_ROG_POISONA_ROUND_B,2,1166,7000,0,1,515,606
9432,SKILL_EU_ROG_POISONA_FIELD_A_01,SKILL_EU_ROG_POISONA_FIELD_A_01,SKILL_EU_ROG_POISONA_FIELD_A,1,1166,60000,0,1,515,179
9433,SKILL_EU_ROG_POISONA_FIELD_A_02,SKILL_EU_ROG_POISONA_FIELD_A_02,SKILL_EU_ROG_POISONA_FIELD_A,2,1166,60000,0,1,515,253
9434,SKILL_EU_ROG_POISONA_FIELD_A_03,SKILL_EU_ROG_POISONA_FIELD_A_03,SKILL_EU_ROG_POISONA_FIELD_A,3,1166,60000,0,1,515,350
9435,SKILL_EU_ROG_POISONA_FIELD_A_04,SKILL_EU_ROG_POISONA_FIELD_A_04,SKILL_EU_ROG_POISONA_FIELD_A,4,1166,60000,0,1,515,478
9436,SKILL_EU_ROG_POISONA_FIELD_A_05,SKILL_EU_ROG_POISONA_FIELD_A_05,SKILL_EU_ROG_POISONA_FIELD_A,5,1166,60000,0,1,515,646
9437,SKILL_EU_ROG_POISONA_FIELD_A_06,SKILL_EU_ROG_POISONA_FIELD_A_06,SKILL_EU_ROG_POISONA_FIELD_A,6,1166,60000,0,1,515,864
9438,SKILL_EU_ROG_POISONA_FIELD_B_01,SKILL_EU_ROG_POISONA_FIELD_B_01,SKILL_EU_ROG_POISONA_FIELD_B,1,1166,60000,0,1,515,1146
9440,SKILL_EU_ROG_TRANSFORMA_MASK_A_01,SKILL_EU_ROG_TRANSFORMA_MASK_A_01,SKILL_EU_ROG_TRANSFORMA_MASK_A,1,1166,600000,1,2,515,52
9441,SKILL_EU_ROG_TRANSFORMA_MASK_A_02,SKILL_EU_ROG_TRANSFORMA_MASK_A_02,SKILL_EU_ROG_TRANSFORMA_MASK_A,2,1166,600000,1,2,515,79
9442,SKILL_EU_ROG_TRANSFORMA_MASK_A_03,SKILL_EU_ROG_TRANSFORMA_MASK_A_03,SKILL_EU_ROG_TRANSFORMA_MASK_A,3,1166,600000,1,2,515,116
9443,SKILL_EU_ROG_TRANSFORMA_MASK_A_04,SKILL_EU_ROG_TRANSFORMA_MASK_A_04,SKILL_EU_ROG_TRANSFORMA_MASK_A,4,1166,600000,1,2,515,166
9444,SKILL_EU_ROG_TRANSFORMA_MASK_A_05,SKILL_EU_ROG_TRANSFORMA_MASK_A_05,SKILL_EU_ROG_TRANSFORMA_MASK_A,5,1166,600000,1,2,515,231
9445,SKILL_EU_ROG_TRANSFORMA_MASK_B_01,SKILL_EU_ROG_TRANSFORMA_MASK_B_01,SKILL_EU_ROG_TRANSFORMA_MASK_B,1,1166,600000,1,2,515,317
9446,SKILL_EU_ROG_TRANSFORMA_MASK_B_02,SKILL_EU_ROG_TRANSFORMA_MASK_B_02,SKILL_EU_ROG_TRANSFORMA_MASK_B,2,1166,600000,1,2,515,430
9447,SKILL_EU_ROG_TRANSFORMA_MASK_B_03,SKILL_EU_ROG_TRANSFORMA_MASK_B_03,SKILL_EU_ROG_TRANSFORMA_MASK_B,3,1166,600000,1,2,515,577
9448,SKILL_EU_ROG_TRANSFORMA_MASK_B_04,SKILL_EU_ROG_TRANSFORMA_MASK_B_04,SKILL_EU_ROG_TRANSFORMA_MASK_B,4,1166,600000,1,2,515,768
9449,SKILL_EU_ROG_TRANSFORMA_MASK_B_05,SKILL_EU_ROG_TRANSFORMA_MASK_B_05,SKILL_EU_ROG_TRANSFORMA_MASK_B,5,1166,600000,1,2,515,1015
9451,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_01,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_01,SKILL_EU_ROG_TRANSFORMA_DUPLE_A,1,500,20000,1,1,515,116
9452,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_02,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_02,SKILL_EU_ROG_TRANSFORMA_DUPLE_A,2,500,20000,1,1,515,231
9453,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_03,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_03,SKILL_EU_ROG_TRANSFORMA_DUPLE_A,3,500,20000,1,1,515,430
9454,SKILL_EU_ROG_TRANSFORMA_DUPLE_B_01,SKILL_EU_ROG_TRANSFORMA_DUPLE_B_01,SKILL_EU_ROG_TRANSFORMA_DUPLE_B,1,500,20000,1,1,515,768
9455,SKILL_EU_ROG_BOWP_DAMAGE_A_01,SKILL_EU_ROG_BOWP_DAMAGE_A_01,SKILL_EU_ROG_BOWP_DAMAGE_A,1,0,0,0,0,515,0
9456,SKILL_EU_ROG_BOWP_DAMAGE_A_02,SKILL_EU_ROG_BOWP_DAMAGE_A_02,SKILL_EU_ROG_BOWP_DAMAGE_A,2,0,0,0,0,515,0
9457,SKILL_EU_ROG_BOWP_DAMAGE_A_03,SKILL_EU_ROG_BOWP_DAMAGE_A_03,SKILL_EU_ROG_BOWP_DAMAGE_A,3,0,0,0,0,515,0
9458,SKILL_EU_ROG_BOWP_DAMAGE_A_04,SKILL_EU_ROG_BOWP_DAMAGE_A_04,SKILL_EU_ROG_BOWP_DAMAGE_A,4,0,0,0,0,515,0
9459,SKILL_EU_ROG_BOWP_DAMAGE_A_05,SKILL_EU_ROG_BOWP_DAMAGE_A_05,SKILL_EU_ROG_BOWP_DAMAGE_A,5,0,0,0,0,515,0
9460,SKILL_EU_ROG_BOWP_DAMAGE_A_06,SKILL_EU_ROG_BOWP_DAMAGE_A_06,SKILL_EU_ROG_BOWP_DAMAGE_A,6,0,0,0,0,515,0
9461,SKILL_EU_ROG_BOWP_DAMAGE_A_07,SKILL_EU_ROG_BOWP_DAMAGE_A_07,SKILL_EU_ROG_BOWP_DAMAGE_A,7,0,0,0,0,515,0
9462,SKILL_EU_ROG_BOWP_DAMAGE_A_08,SKILL_EU_ROG_BOWP_DAMAGE_A_08,SKILL_EU_ROG_BOWP_DAMAGE_A,8,0,0,0,0,515,0
9463,SKILL_EU_ROG_BOWP_DAMAGE_A_09,SKILL_EU_ROG_BOWP_DAMAGE_A_09,SKILL_EU_ROG_BOWP_DAMAGE_A,9,0,0,0,0,515,0
9464,SKILL_EU_ROG_BOWP_DAMAGE_A_10,SKILL_EU_ROG_BOWP_DAMAGE_A_10,SKILL_EU_ROG_BOWP_DAMAGE_A,10,0,0,0,0,515,0
9465,SKILL_EU_ROG_BOWP_DAMAGE_A_11,SKILL_EU_ROG_BOWP_DAMAGE_A_11,SKILL_EU_ROG_BOWP_DAMAGE_A,11,0,0,0,0,515,0
9466,SKILL_EU_ROG_BOWP_DAMAGE_A_12,SKILL_EU_ROG_BOWP_DAMAGE_A_12,SKILL_EU_ROG_BOWP_DAMAGE_A,12,0,0,0,0,515,0
9467,SKILL_EU_ROG_BOWP_DAMAGE_A_13,SKILL_EU_ROG_BOWP_DAMAGE_A_13,SKILL_EU_ROG_BOWP_DAMAGE_A,13,0,0,0,0,515,0
9468,SKILL_EU_ROG_BOWP_DAMAGE_A_14,SKILL_EU_ROG_BOWP_DAMAGE_A_14,SKILL_EU_ROG_BOWP_DAMAGE_A,14,0,0,0,0,515,0
9469,SKILL_EU_ROG_BOWP_DAMAGE_A_15,SKILL_EU_ROG_BOWP_DAMAGE_A_15,SKILL_EU_ROG_BOWP_DAMAGE_A,15,0,0,0,0,515,0
9470,SKILL_EU_ROG_BOWP_DAMAGE_A_16,SKILL_EU_ROG_BOWP_DAMAGE_A_16,SKILL_EU_ROG_BOWP_DAMAGE_A,16,0,0,0,0,515,0
9471,SKILL_EU_ROG_BOWP_DAMAGE_A_17,SKILL_EU_ROG_BOWP_DAMAGE_A_17,SKILL_EU_ROG_BOWP_DAMAGE_A,17,0,0,0,0,515,0
9472,SKILL_EU_ROG_BOWP_DAMAGE_A_18,SKILL_EU_ROG_BOWP_DAMAGE_A_18,SKILL_EU_ROG_BOWP_DAMAGE_A,18,0,0,0,0,515,0
9473,SKILL_EU_ROG_BOWP_DAMAGE_A_19,SKILL_EU_ROG_BOWP_DAMAGE_A_19,SKILL_EU_ROG_BOWP_DAMAGE_A,19,0,0,0,0,515,0
9474,SKILL_EU_ROG_BOWP_DAMAGE_A_20,SKILL_EU_ROG_BOWP_DAMAGE_A_20,SKILL_EU_ROG_BOWP_DAMAGE_A,20,0,0,0,0,515,0
9475,SKILL_EU_ROG_BOWP_DAMAGE_A_21,SKILL_EU_ROG_BOWP_DAMAGE_A_21,SKILL_EU_ROG_BOWP_DAMAGE_A,21,0,0,0,0,515,0
9476,SKILL_EU_ROG_BOWP_DAMAGE_A_22,SKILL_EU_ROG_BOWP_DAMAGE_A_22,SKILL_EU_ROG_BOWP_DAMAGE_A,22,0,0,0,0,515,0
9477,SKILL_EU_ROG_BOWP_DAMAGE_A_23,SKILL_EU_ROG_BOWP_DAMAGE_A_23,SKILL_EU_ROG_BOWP_DAMAGE_A,23,0,0,0,0,515,0
9478,SKILL_EU_ROG_BOWP_DAMAGE_A_24,SKILL_EU_ROG_BOWP_DAMAGE_A_24,SKILL_EU_ROG_BOWP_DAMAGE_A,24,0,0,0,0,515,0
9479,SKILL_EU_ROG_BOWP_DAMAGE_A_25,SKILL_EU_ROG_BOWP_DAMAGE_A_25,SKILL_EU_ROG_BOWP_DAMAGE_A,25,0,0,0,0,515,0
9480,SKILL_EU_ROG_BOWP_DAMAGE_A_26,SKILL_EU_ROG_BOWP_DAMAGE_A_26,SKILL_EU_ROG_BOWP_DAMAGE_A,26,0,0,0,0,515,0
9481,SKILL_EU_ROG_BOWP_DAMAGE_A_27,SKILL_EU_ROG_BOWP_DAMAGE_A_27,SKILL_EU_ROG_BOWP_DAMAGE_A,27,0,0,0,0,515,0
9485,SKILL_EU_ROG_BOWP_RANGE_A_01,SKILL_EU_ROG_BOWP_RANGE_A_01,SKILL_EU_ROG_BOWP_RANGE_A,1,0,0,0,0,515,0
9486,SKILL_EU_ROG_BOWP_RANGE_A_02,SKILL_EU_ROG_BOWP_RANGE_A_02,SKILL_EU_ROG_BOWP_RANGE_A,2,0,0,0,0,515,0
9487,SKILL_EU_ROG_BOWP_RANGE_A_03,SKILL_EU_ROG_BOWP_RANGE_A_03,SKILL_EU_ROG_BOWP_RANGE_A,3,0,0,0,0,515,0
9488,SKILL_EU_ROG_BOWP_RANGE_A_04,SKILL_EU_ROG_BOWP_RANGE_A_04,SKILL_EU_ROG_BOWP_RANGE_A,4,0,0,0,0,515,0
9489,SKILL_EU_ROG_BOWP_RANGE_A_05,SKILL_EU_ROG_BOWP_RANGE_A_05,SKILL_EU_ROG_BOWP_RANGE_A,5,0,0,0,0,515,0
9490,SKILL_EU_ROG_BOWP_ABSORB_A_01,SKILL_EU_ROG_BOWP_ABSORB_A_01,SKILL_EU_ROG_BOWP_ABSORB_A,1,0,0,0,0,515,0
9491,SKILL_EU_ROG_BOWP_ABSORB_A_02,SKILL_EU_ROG_BOWP_ABSORB_A_02,SKILL_EU_ROG_BOWP_ABSORB_A,2,0,0,0,0,515,0
9492,SKILL_EU_ROG_BOWP_ABSORB_A_03,SKILL_EU_ROG_BOWP_ABSORB_A_03,SKILL_EU_ROG_BOWP_ABSORB_A,3,0,0,0,0,515,0
9493,SKILL_EU_ROG_BOWP_ABSORB_A_04,SKILL_EU_ROG_BOWP_ABSORB_A_04,SKILL_EU_ROG_BOWP_ABSORB_A,4,0,0,0,0,515,0
9494,SKILL_EU_ROG_BOWP_ABSORB_A_05,SKILL_EU_ROG_BOWP_ABSORB_A_05,SKILL_EU_ROG_BOWP_ABSORB_A,5,0,0,0,0,515,0
9495,SKILL_EU_ROG_BOWP_ABSORB_A_06,SKILL_EU_ROG_BOWP_ABSORB_A_06,SKILL_EU_ROG_BOWP_ABSORB_A,6,0,0,0,0,515,0
9496,SKILL_EU_ROG_BOWP_ABSORB_A_07,SKILL_EU_ROG_BOWP_ABSORB_A_07,SKILL_EU_ROG_BOWP_ABSORB_A,7,0,0,0,0,515,0
9497,SKILL_EU_ROG_BOWP_ABSORB_A_08,SKILL_EU_ROG_BOWP_ABSORB_A_08,SKILL_EU_ROG_BOWP_ABSORB_A,8,0,0,0,0,515,0
9498,SKILL_EU_ROG_BOWP_ABSORB_A_09,SKILL_EU_ROG_BOWP_ABSORB_A_09,SKILL_EU_ROG_BOWP_ABSORB_A,9,0,0,0,0,515,0
9499,SKILL_EU_ROG_BOWP_ABSORB_A_10,SKILL_EU_ROG_BOWP_ABSORB_A_10,SKILL_EU_ROG_BOWP_ABSORB_A,10,0,0,0,0,515,0
9501,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_01,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_01,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,1,1166,20000,0,1,515,52
9502,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_02,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_02,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,2,1166,20000,0,1,515,67
9503,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_03,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_03,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,3,1166,20000,0,1,515,86
9504,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_04,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_04,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,4,1166,20000,0,1,515,108
9505,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_05,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_05,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,5,1166,20000,0,1,515,134
9506,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_06,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_06,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,6,1166,20000,0,1,515,166
9507,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_07,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_07,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A,7,1166,20000,0,1,515,203
