//ID,Type,Name,Level,Hp
0C500000,COS_GUARD_IS_DAGGER_02_074,COS_GUARD_IS_DAGGER_02_074,74,54956
0D500000,COS_GUARD_IS_DAGGER_02_075,COS_GUARD_IS_DAGGER_02_075,75,56774
0E500000,COS_GUARD_IS_DAGGER_02_076,COS_GUARD_IS_DAGGER_02_076,76,58642
0F500000,COS_GUARD_IS_DAGGER_02_077,COS_GUARD_IS_DAGGER_02_077,77,60563
10500000,COS_GUARD_IS_DAGGER_02_078,COS_GUARD_IS_DAGGER_02_078,78,62537
11500000,COS_GUARD_IS_DAGGER_02_079,COS_GUARD_IS_DAGGER_02_079,79,64565
12500000,COS_GUARD_IS_DAGGER_02_080,COS_GUARD_IS_DAGGER_02_080,80,66650
13500000,COS_GUARD_IS_DAGGER_02_081,COS_GUARD_IS_DAGGER_02_081,81,68792
14500000,COS_GUARD_IS_DAGGER_02_082,COS_GUARD_IS_DAGGER_02_082,82,70994
15500000,COS_GUARD_IS_DAGGER_02_083,COS_GUARD_IS_DAGGER_02_083,83,73256
16500000,COS_GUARD_IS_DAGGER_02_084,COS_GUARD_IS_DAGGER_02_084,84,75580
17500000,COS_GUARD_IS_DAGGER_02_085,COS_GUARD_IS_DAGGER_02_085,85,77967
18500000,COS_GUARD_IS_DAGGER_02_086,COS_GUARD_IS_DAGGER_02_086,86,80420
19500000,COS_GUARD_IS_DAGGER_02_087,COS_GUARD_IS_DAGGER_02_087,87,82940
1A500000,COS_GUARD_IS_DAGGER_02_088,COS_GUARD_IS_DAGGER_02_088,88,85529
1B500000,COS_GUARD_IS_DAGGER_02_089,COS_GUARD_IS_DAGGER_02_089,89,88187
1C500000,COS_GUARD_IS_DAGGER_02_090,COS_GUARD_IS_DAGGER_02_090,90,90918
1D500000,COS_GUARD_IS_DAGGER_02_091,COS_GUARD_IS_DAGGER_02_091,91,93723
1E500000,COS_GUARD_IS_DAGGER_02_092,COS_GUARD_IS_DAGGER_02_092,92,96604
1F500000,COS_GUARD_IS_DAGGER_02_093,COS_GUARD_IS_DAGGER_02_093,93,99562
20500000,COS_GUARD_IS_DAGGER_02_094,COS_GUARD_IS_DAGGER_02_094,94,102601
21500000,COS_GUARD_IS_DAGGER_02_095,COS_GUARD_IS_DAGGER_02_095,95,105721
22500000,COS_GUARD_IS_DAGGER_02_096,COS_GUARD_IS_DAGGER_02_096,96,108924
23500000,COS_GUARD_IS_DAGGER_02_097,COS_GUARD_IS_DAGGER_02_097,97,112214
24500000,COS_GUARD_IS_DAGGER_02_098,COS_GUARD_IS_DAGGER_02_098,98,115591
25500000,COS_GUARD_IS_DAGGER_02_099,COS_GUARD_IS_DAGGER_02_099,99,119059
26500000,COS_GUARD_IS_DAGGER_02_100,COS_GUARD_IS_DAGGER_02_100,100,122619
27500000,COS_GUARD_IS_DAGGER_02_101,COS_GUARD_IS_DAGGER_02_101,101,126274
28500000,COS_GUARD_IS_DAGGER_02_102,COS_GUARD_IS_DAGGER_02_102,102,130026
29500000,COS_GUARD_IS_DAGGER_02_103,COS_GUARD_IS_DAGGER_02_103,103,133878
2A500000,COS_GUARD_IS_DAGGER_02_104,COS_GUARD_IS_DAGGER_02_104,104,137832
2B500000,COS_GUARD_IS_DAGGER_02_105,COS_GUARD_IS_DAGGER_02_105,105,141890
2C500000,COS_GUARD_IS_DAGGER_02_106,COS_GUARD_IS_DAGGER_02_106,106,146056
2D500000,COS_GUARD_IS_DAGGER_02_107,COS_GUARD_IS_DAGGER_02_107,107,150331
2E500000,COS_GUARD_IS_DAGGER_02_108,COS_GUARD_IS_DAGGER_02_108,108,154719
2F500000,COS_GUARD_IS_DAGGER_02_109,COS_GUARD_IS_DAGGER_02_109,109,159223
30500000,COS_GUARD_IS_DAGGER_02_110,COS_GUARD_IS_DAGGER_02_110,110,163844
31500000,COS_GUARD_IS_DAGGER_02_111,COS_GUARD_IS_DAGGER_02_111,111,168587
32500000,COS_GUARD_IS_DAGGER_02_112,COS_GUARD_IS_DAGGER_02_112,112,173454
33500000,COS_GUARD_IS_DAGGER_02_113,COS_GUARD_IS_DAGGER_02_113,113,178449
34500000,COS_GUARD_IS_DAGGER_02_114,COS_GUARD_IS_DAGGER_02_114,114,183573
35500000,COS_GUARD_IS_DAGGER_02_115,COS_GUARD_IS_DAGGER_02_115,115,188832
36500000,COS_GUARD_IS_DAGGER_02_116,COS_GUARD_IS_DAGGER_02_116,116,194227
37500000,COS_GUARD_IS_DAGGER_02_117,COS_GUARD_IS_DAGGER_02_117,117,199762
38500000,COS_GUARD_IS_DAGGER_02_118,COS_GUARD_IS_DAGGER_02_118,118,205441
39500000,COS_GUARD_IS_DAGGER_02_119,COS_GUARD_IS_DAGGER_02_119,119,211268
3A500000,COS_GUARD_IS_DAGGER_02_120,COS_GUARD_IS_DAGGER_02_120,120,217245
3B500000,COS_GUARD_IS_DAGGER_02_121,COS_GUARD_IS_DAGGER_02_121,121,223377
3C500000,COS_GUARD_IS_DAGGER_02_122,COS_GUARD_IS_DAGGER_02_122,122,229667
3D500000,COS_GUARD_IS_DAGGER_02_123,COS_GUARD_IS_DAGGER_02_123,123,236120
3E500000,COS_GUARD_IS_DAGGER_02_124,COS_GUARD_IS_DAGGER_02_124,124,242739
3F500000,COS_GUARD_IS_DAGGER_02_125,COS_GUARD_IS_DAGGER_02_125,125,249528
40500000,COS_GUARD_IS_DAGGER_02_126,COS_GUARD_IS_DAGGER_02_126,126,256491
41500000,COS_GUARD_IS_DAGGER_02_127,COS_GUARD_IS_DAGGER_02_127,127,263634
42500000,COS_GUARD_IS_DAGGER_02_128,COS_GUARD_IS_DAGGER_02_128,128,270959
43500000,COS_GUARD_IS_DAGGER_02_129,COS_GUARD_IS_DAGGER_02_129,129,278472
44500000,COS_GUARD_IS_DAGGER_02_130,COS_GUARD_IS_DAGGER_02_130,130,286177
45500000,COS_GUARD_IS_DAGGER_02_131,COS_GUARD_IS_DAGGER_02_131,131,294079
46500000,COS_GUARD_IS_DAGGER_02_132,COS_GUARD_IS_DAGGER_02_132,132,302183
47500000,COS_GUARD_IS_DAGGER_02_133,COS_GUARD_IS_DAGGER_02_133,133,310493
48500000,COS_GUARD_IS_DAGGER_02_134,COS_GUARD_IS_DAGGER_02_134,134,319014
49500000,COS_GUARD_IS_DAGGER_02_135,COS_GUARD_IS_DAGGER_02_135,135,327752
4A500000,COS_GUARD_IS_DAGGER_02_136,COS_GUARD_IS_DAGGER_02_136,136,336713
4B500000,COS_GUARD_IS_DAGGER_02_137,COS_GUARD_IS_DAGGER_02_137,137,345900
4C500000,COS_GUARD_IS_DAGGER_02_138,COS_GUARD_IS_DAGGER_02_138,138,355320
4D500000,COS_GUARD_IS_DAGGER_02_139,COS_GUARD_IS_DAGGER_02_139,139,364979
4E500000,COS_GUARD_IS_DAGGER_02_140,COS_GUARD_IS_DAGGER_02_140,140,374882
4F500000,COS_GUARD_IS_CAKRAM_01_001,COS_GUARD_IS_CAKRAM_01_001,1,700
50500000,COS_GUARD_IS_CAKRAM_01_002,COS_GUARD_IS_CAKRAM_01_002,2,857
51500000,COS_GUARD_IS_CAKRAM_01_003,COS_GUARD_IS_CAKRAM_01_003,3,1020
52500000,COS_GUARD_IS_CAKRAM_01_004,COS_GUARD_IS_CAKRAM_01_004,4,1189
53500000,COS_GUARD_IS_CAKRAM_01_005,COS_GUARD_IS_CAKRAM_01_005,5,1364
54500000,COS_GUARD_IS_CAKRAM_01_006,COS_GUARD_IS_CAKRAM_01_006,6,1546
55500000,COS_GUARD_IS_CAKRAM_01_007,COS_GUARD_IS_CAKRAM_01_007,7,1734
56500000,COS_GUARD_IS_CAKRAM_01_008,COS_GUARD_IS_CAKRAM_01_008,8,1930
57500000,COS_GUARD_IS_CAKRAM_01_009,COS_GUARD_IS_CAKRAM_01_009,9,2132
58500000,COS_GUARD_IS_CAKRAM_01_010,COS_GUARD_IS_CAKRAM_01_010,10,2342
59500000,COS_GUARD_IS_CAKRAM_01_011,COS_GUARD_IS_CAKRAM_01_011,11,2560
5A500000,COS_GUARD_IS_CAKRAM_01_012,COS_GUARD_IS_CAKRAM_01_012,12,2785
5B500000,COS_GUARD_IS_CAKRAM_01_013,COS_GUARD_IS_CAKRAM_01_013,13,3018
5C500000,COS_GUARD_IS_CAKRAM_01_014,COS_GUARD_IS_CAKRAM_01_014,14,3260
5D500000,COS_GUARD_IS_CAKRAM_01_015,COS_GUARD_IS_CAKRAM_01_015,15,3510
5E500000,COS_GUARD_IS_CAKRAM_01_016,COS_GUARD_IS_CAKRAM_01_016,16,3768
5F500000,COS_GUARD_IS_CAKRAM_01_017,COS_GUARD_IS_CAKRAM_01_017,17,4036
60500000,COS_GUARD_IS_CAKRAM_01_018,COS_GUARD_IS_CAKRAM_01_018,18,4313
61500000,COS_GUARD_IS_CAKRAM_01_019,COS_GUARD_IS_CAKRAM_01_019,19,4599
62500000,COS_GUARD_IS_CAKRAM_01_020,COS_GUARD_IS_CAKRAM_01_020,20,4895
63500000,COS_GUARD_IS_CAKRAM_01_021,COS_GUARD_IS_CAKRAM_01_021,21,5201
64500000,COS_GUARD_IS_CAKRAM_01_022,COS_GUARD_IS_CAKRAM_01_022,22,5517
65500000,COS_GUARD_IS_CAKRAM_01_023,COS_GUARD_IS_CAKRAM_01_023,23,5844
66500000,COS_GUARD_IS_CAKRAM_01_024,COS_GUARD_IS_CAKRAM_01_024,24,6181
67500000,COS_GUARD_IS_CAKRAM_01_025,COS_GUARD_IS_CAKRAM_01_025,25,6530
68500000,COS_GUARD_IS_CAKRAM_01_026,COS_GUARD_IS_CAKRAM_01_026,26,6891
69500000,COS_GUARD_IS_CAKRAM_01_027,COS_GUARD_IS_CAKRAM_01_027,27,7263
6A500000,COS_GUARD_IS_CAKRAM_01_028,COS_GUARD_IS_CAKRAM_01_028,28,7647
6B500000,COS_GUARD_IS_CAKRAM_01_029,COS_GUARD_IS_CAKRAM_01_029,29,8044
6C500000,COS_GUARD_IS_CAKRAM_01_030,COS_GUARD_IS_CAKRAM_01_030,30,8453
6D500000,COS_GUARD_IS_CAKRAM_01_031,COS_GUARD_IS_CAKRAM_01_031,31,8876
6E500000,COS_GUARD_IS_CAKRAM_01_032,COS_GUARD_IS_CAKRAM_01_032,32,9312
6F500000,COS_GUARD_IS_CAKRAM_01_033,COS_GUARD_IS_CAKRAM_01_033,33,9762
70500000,COS_GUARD_IS_CAKRAM_01_034,COS_GUARD_IS_CAKRAM_01_034,34,10226
71500000,COS_GUARD_IS_CAKRAM_01_035,COS_GUARD_IS_CAKRAM_01_035,35,10705
72500000,COS_GUARD_IS_CAKRAM_01_036,COS_GUARD_IS_CAKRAM_01_036,36,11199
73500000,COS_GUARD_IS_CAKRAM_01_037,COS_GUARD_IS_CAKRAM_01_037,37,11709
74500000,COS_GUARD_IS_CAKRAM_01_038,COS_GUARD_IS_CAKRAM_01_038,38,12234
75500000,COS_GUARD_IS_CAKRAM_01_039,COS_GUARD_IS_CAKRAM_01_039,39,12776
76500000,COS_GUARD_IS_CAKRAM_01_040,COS_GUARD_IS_CAKRAM_01_040,40,13335
77500000,COS_GUARD_IS_CAKRAM_01_041,COS_GUARD_IS_CAKRAM_01_041,41,13911
78500000,COS_GUARD_IS_CAKRAM_01_042,COS_GUARD_IS_CAKRAM_01_042,42,14504
79500000,COS_GUARD_IS_CAKRAM_01_043,COS_GUARD_IS_CAKRAM_01_043,43,15116
7A500000,COS_GUARD_IS_CAKRAM_01_044,COS_GUARD_IS_CAKRAM_01_044,44,15746
7B500000,COS_GUARD_IS_CAKRAM_01_045,COS_GUARD_IS_CAKRAM_01_045,45,16396
7C500000,COS_GUARD_IS_CAKRAM_01_046,COS_GUARD_IS_CAKRAM_01_046,46,17065
7D500000,COS_GUARD_IS_CAKRAM_01_047,COS_GUARD_IS_CAKRAM_01_047,47,17754
7E500000,COS_GUARD_IS_CAKRAM_01_048,COS_GUARD_IS_CAKRAM_01_048,48,18465
7F500000,COS_GUARD_IS_CAKRAM_01_049,COS_GUARD_IS_CAKRAM_01_049,49,19196
80500000,COS_GUARD_IS_CAKRAM_01_050,COS_GUARD_IS_CAKRAM_01_050,50,19949
81500000,COS_GUARD_IS_CAKRAM_01_051,COS_GUARD_IS_CAKRAM_01_051,51,20725
82500000,COS_GUARD_IS_CAKRAM_01_052,COS_GUARD_IS_CAKRAM_01_052,52,21524
83500000,COS_GUARD_IS_CAKRAM_01_053,COS_GUARD_IS_CAKRAM_01_053,53,22347
84500000,COS_GUARD_IS_CAKRAM_01_054,COS_GUARD_IS_CAKRAM_01_054,54,23193
85500000,COS_GUARD_IS_CAKRAM_01_055,COS_GUARD_IS_CAKRAM_01_055,55,24065
86500000,COS_GUARD_IS_CAKRAM_01_056,COS_GUARD_IS_CAKRAM_01_056,56,24963
87500000,COS_GUARD_IS_CAKRAM_01_057,COS_GUARD_IS_CAKRAM_01_057,57,25886
88500000,COS_GUARD_IS_CAKRAM_01_058,COS_GUARD_IS_CAKRAM_01_058,58,26837
89500000,COS_GUARD_IS_CAKRAM_01_059,COS_GUARD_IS_CAKRAM_01_059,59,27815
8A500000,COS_GUARD_IS_CAKRAM_01_060,COS_GUARD_IS_CAKRAM_01_060,60,28822
8B500000,COS_GUARD_IS_CAKRAM_01_061,COS_GUARD_IS_CAKRAM_01_061,61,29857
8C500000,COS_GUARD_IS_CAKRAM_01_062,COS_GUARD_IS_CAKRAM_01_062,62,30923
8D500000,COS_GUARD_IS_CAKRAM_01_063,COS_GUARD_IS_CAKRAM_01_063,63,32019
8E500000,COS_GUARD_IS_CAKRAM_01_064,COS_GUARD_IS_CAKRAM_01_064,64,33147
8F500000,COS_GUARD_IS_CAKRAM_01_065,COS_GUARD_IS_CAKRAM_01_065,65,34307
90500000,COS_GUARD_IS_CAKRAM_01_066,COS_GUARD_IS_CAKRAM_01_066,66,35501
91500000,COS_GUARD_IS_CAKRAM_01_067,COS_GUARD_IS_CAKRAM_01_067,67,36728
92500000,COS_GUARD_IS_CAKRAM_01_068,COS_GUARD_IS_CAKRAM_01_068,68,37990
93500000,COS_GUARD_IS_CAKRAM_01_069,COS_GUARD_IS_CAKRAM_01_069,69,39288
94500000,COS_GUARD_IS_CAKRAM_01_070,COS_GUARD_IS_CAKRAM_01_070,70,40623
95500000,COS_GUARD_IS_CAKRAM_01_071,COS_GUARD_IS_CAKRAM_01_071,71,41995
96500000,COS_GUARD_IS_CAKRAM_01_072,COS_GUARD_IS_CAKRAM_01_072,72,43406
97500000,COS_GUARD_IS_CAKRAM_01_073,COS_GUARD_IS_CAKRAM_01_073,73,44857
98500000,COS_GUARD_IS_CAKRAM_01_074,COS_GUARD_IS_CAKRAM_01_074,74,46348
99500000,COS_GUARD_IS_CAKRAM_01_075,COS_GUARD_IS_CAKRAM_01_075,75,47882
9A500000,COS_GUARD_IS_CAKRAM_01_076,COS_GUARD_IS_CAKRAM_01_076,76,49457
9B500000,COS_GUARD_IS_CAKRAM_01_077,COS_GUARD_IS_CAKRAM_01_077,77,51077
9C500000,COS_GUARD_IS_CAKRAM_01_078,COS_GUARD_IS_CAKRAM_01_078,78,52742
9D500000,COS_GUARD_IS_CAKRAM_01_079,COS_GUARD_IS_CAKRAM_01_079,79,54453
9E500000,COS_GUARD_IS_CAKRAM_01_080,COS_GUARD_IS_CAKRAM_01_080,80,56211
9F500000,COS_GUARD_IS_CAKRAM_01_081,COS_GUARD_IS_CAKRAM_01_081,81,58018
A0500000,COS_GUARD_IS_CAKRAM_01_082,COS_GUARD_IS_CAKRAM_01_082,82,59874
A1500000,COS_GUARD_IS_CAKRAM_01_083,COS_GUARD_IS_CAKRAM_01_083,83,61782
A2500000,COS_GUARD_IS_CAKRAM_01_084,COS_GUARD_IS_CAKRAM_01_084,84,63742
A3500000,COS_GUARD_IS_CAKRAM_01_085,COS_GUARD_IS_CAKRAM_01_085,85,65756
A4500000,COS_GUARD_IS_CAKRAM_01_086,COS_GUARD_IS_CAKRAM_01_086,86,67824
A5500000,COS_GUARD_IS_CAKRAM_01_087,COS_GUARD_IS_CAKRAM_01_087,87,69949
A6500000,COS_GUARD_IS_CAKRAM_01_088,COS_GUARD_IS_CAKRAM_01_088,88,72132
A7500000,COS_GUARD_IS_CAKRAM_01_089,COS_GUARD_IS_CAKRAM_01_089,89,74375
A8500000,COS_GUARD_IS_CAKRAM_01_090,COS_GUARD_IS_CAKRAM_01_090,90,76678
A9500000,COS_GUARD_IS_CAKRAM_01_091,COS_GUARD_IS_CAKRAM_01_091,91,79044
AA500000,COS_GUARD_IS_CAKRAM_01_092,COS_GUARD_IS_CAKRAM_01_092,92,81473
AB500000,COS_GUARD_IS_CAKRAM_01_093,COS_GUARD_IS_CAKRAM_01_093,93,83968
AC500000,COS_GUARD_IS_CAKRAM_01_094,COS_GUARD_IS_CAKRAM_01_094,94,86531
AD500000,COS_GUARD_IS_CAKRAM_01_095,COS_GUARD_IS_CAKRAM_01_095,95,89162
AE500000,COS_GUARD_IS_CAKRAM_01_096,COS_GUARD_IS_CAKRAM_01_096,96,91864
AF500000,COS_GUARD_IS_CAKRAM_01_097,COS_GUARD_IS_CAKRAM_01_097,97,94638
B0500000,COS_GUARD_IS_CAKRAM_01_098,COS_GUARD_IS_CAKRAM_01_098,98,97487
B1500000,COS_GUARD_IS_CAKRAM_01_099,COS_GUARD_IS_CAKRAM_01_099,99,100411
B2500000,COS_GUARD_IS_CAKRAM_01_100,COS_GUARD_IS_CAKRAM_01_100,100,103414
B3500000,COS_GUARD_IS_CAKRAM_01_101,COS_GUARD_IS_CAKRAM_01_101,101,106496
B4500000,COS_GUARD_IS_CAKRAM_01_102,COS_GUARD_IS_CAKRAM_01_102,102,109661
B5500000,COS_GUARD_IS_CAKRAM_01_103,COS_GUARD_IS_CAKRAM_01_103,103,112909
B6500000,COS_GUARD_IS_CAKRAM_01_104,COS_GUARD_IS_CAKRAM_01_104,104,116244
B7500000,COS_GUARD_IS_CAKRAM_01_105,COS_GUARD_IS_CAKRAM_01_105,105,119666
B8500000,COS_GUARD_IS_CAKRAM_01_106,COS_GUARD_IS_CAKRAM_01_106,106,123180
B9500000,COS_GUARD_IS_CAKRAM_01_107,COS_GUARD_IS_CAKRAM_01_107,107,126785
BA500000,COS_GUARD_IS_CAKRAM_01_108,COS_GUARD_IS_CAKRAM_01_108,108,130486
BB500000,COS_GUARD_IS_CAKRAM_01_109,COS_GUARD_IS_CAKRAM_01_109,109,134284
BC500000,COS_GUARD_IS_CAKRAM_01_110,COS_GUARD_IS_CAKRAM_01_110,110,138182
BD500000,COS_GUARD_IS_CAKRAM_01_111,COS_GUARD_IS_CAKRAM_01_111,111,142182
BE500000,COS_GUARD_IS_CAKRAM_01_112,COS_GUARD_IS_CAKRAM_01_112,112,146287
BF500000,COS_GUARD_IS_CAKRAM_01_113,COS_GUARD_IS_CAKRAM_01_113,113,150499
C0500000,COS_GUARD_IS_CAKRAM_01_114,COS_GUARD_IS_CAKRAM_01_114,114,154821
C1500000,COS_GUARD_IS_CAKRAM_01_115,COS_GUARD_IS_CAKRAM_01_115,115,159256
C2500000,COS_GUARD_IS_CAKRAM_01_116,COS_GUARD_IS_CAKRAM_01_116,116,163806
C3500000,COS_GUARD_IS_CAKRAM_01_117,COS_GUARD_IS_CAKRAM_01_117,117,168474
C4500000,COS_GUARD_IS_CAKRAM_01_118,COS_GUARD_IS_CAKRAM_01_118,118,173264
C5500000,COS_GUARD_IS_CAKRAM_01_119,COS_GUARD_IS_CAKRAM_01_119,119,178178
C6500000,COS_GUARD_IS_CAKRAM_01_120,COS_GUARD_IS_CAKRAM_01_120,120,183219
C7500000,COS_GUARD_IS_CAKRAM_01_121,COS_GUARD_IS_CAKRAM_01_121,121,188390
C8500000,COS_GUARD_IS_CAKRAM_01_122,COS_GUARD_IS_CAKRAM_01_122,122,193695
C9500000,COS_GUARD_IS_CAKRAM_01_123,COS_GUARD_IS_CAKRAM_01_123,123,199137
CA500000,COS_GUARD_IS_CAKRAM_01_124,COS_GUARD_IS_CAKRAM_01_124,124,204719
CB500000,COS_GUARD_IS_CAKRAM_01_125,COS_GUARD_IS_CAKRAM_01_125,125,210445
CC500000,COS_GUARD_IS_CAKRAM_01_126,COS_GUARD_IS_CAKRAM_01_126,126,216318
CD500000,COS_GUARD_IS_CAKRAM_01_127,COS_GUARD_IS_CAKRAM_01_127,127,222342
CE500000,COS_GUARD_IS_CAKRAM_01_128,COS_GUARD_IS_CAKRAM_01_128,128,228520
CF500000,COS_GUARD_IS_CAKRAM_01_129,COS_GUARD_IS_CAKRAM_01_129,129,234856
D0500000,COS_GUARD_IS_CAKRAM_01_130,COS_GUARD_IS_CAKRAM_01_130,130,241354
D1500000,COS_GUARD_IS_CAKRAM_01_131,COS_GUARD_IS_CAKRAM_01_131,131,248019
D2500000,COS_GUARD_IS_CAKRAM_01_132,COS_GUARD_IS_CAKRAM_01_132,132,254853
D3500000,COS_GUARD_IS_CAKRAM_01_133,COS_GUARD_IS_CAKRAM_01_133,133,261861
D4500000,COS_GUARD_IS_CAKRAM_01_134,COS_GUARD_IS_CAKRAM_01_134,134,269048
D5500000,COS_GUARD_IS_CAKRAM_01_135,COS_GUARD_IS_CAKRAM_01_135,135,276418
D6500000,COS_GUARD_IS_CAKRAM_01_136,COS_GUARD_IS_CAKRAM_01_136,136,283974
D7500000,COS_GUARD_IS_CAKRAM_01_137,COS_GUARD_IS_CAKRAM_01_137,137,291723
D8500000,COS_GUARD_IS_CAKRAM_01_138,COS_GUARD_IS_CAKRAM_01_138,138,299668
D9500000,COS_GUARD_IS_CAKRAM_01_139,COS_GUARD_IS_CAKRAM_01_139,139,307814
DA500000,COS_GUARD_IS_CAKRAM_01_140,COS_GUARD_IS_CAKRAM_01_140,140,316165
DB500000,COS_GUARD_IS_CAKRAM_02_001,COS_GUARD_IS_CAKRAM_02_001,1,700
DC500000,COS_GUARD_IS_CAKRAM_02_002,COS_GUARD_IS_CAKRAM_02_002,2,857
DD500000,COS_GUARD_IS_CAKRAM_02_003,COS_GUARD_IS_CAKRAM_02_003,3,1020
DE500000,COS_GUARD_IS_CAKRAM_02_004,COS_GUARD_IS_CAKRAM_02_004,4,1189
DF500000,COS_GUARD_IS_CAKRAM_02_005,COS_GUARD_IS_CAKRAM_02_005,5,1364
E0500000,COS_GUARD_IS_CAKRAM_02_006,COS_GUARD_IS_CAKRAM_02_006,6,1546
E1500000,COS_GUARD_IS_CAKRAM_02_007,COS_GUARD_IS_CAKRAM_02_007,7,1734
E2500000,COS_GUARD_IS_CAKRAM_02_008,COS_GUARD_IS_CAKRAM_02_008,8,1930
E3500000,COS_GUARD_IS_CAKRAM_02_009,COS_GUARD_IS_CAKRAM_02_009,9,2132
E4500000,COS_GUARD_IS_CAKRAM_02_010,COS_GUARD_IS_CAKRAM_02_010,10,2342
E5500000,COS_GUARD_IS_CAKRAM_02_011,COS_GUARD_IS_CAKRAM_02_011,11,2560
E6500000,COS_GUARD_IS_CAKRAM_02_012,COS_GUARD_IS_CAKRAM_02_012,12,2785
E7500000,COS_GUARD_IS_CAKRAM_02_013,COS_GUARD_IS_CAKRAM_02_013,13,3018
E8500000,COS_GUARD_IS_CAKRAM_02_014,COS_GUARD_IS_CAKRAM_02_014,14,3260
E9500000,COS_GUARD_IS_CAKRAM_02_015,COS_GUARD_IS_CAKRAM_02_015,15,3510
EA500000,COS_GUARD_IS_CAKRAM_02_016,COS_GUARD_IS_CAKRAM_02_016,16,3768
EB500000,COS_GUARD_IS_CAKRAM_02_017,COS_GUARD_IS_CAKRAM_02_017,17,4036
EC500000,COS_GUARD_IS_CAKRAM_02_018,COS_GUARD_IS_CAKRAM_02_018,18,4313
ED500000,COS_GUARD_IS_CAKRAM_02_019,COS_GUARD_IS_CAKRAM_02_019,19,4599
EE500000,COS_GUARD_IS_CAKRAM_02_020,COS_GUARD_IS_CAKRAM_02_020,20,4895
EF500000,COS_GUARD_IS_CAKRAM_02_021,COS_GUARD_IS_CAKRAM_02_021,21,5201
F0500000,COS_GUARD_IS_CAKRAM_02_022,COS_GUARD_IS_CAKRAM_02_022,22,5517
F1500000,COS_GUARD_IS_CAKRAM_02_023,COS_GUARD_IS_CAKRAM_02_023,23,5844
F2500000,COS_GUARD_IS_CAKRAM_02_024,COS_GUARD_IS_CAKRAM_02_024,24,6181
F3500000,COS_GUARD_IS_CAKRAM_02_025,COS_GUARD_IS_CAKRAM_02_025,25,6530
F4500000,COS_GUARD_IS_CAKRAM_02_026,COS_GUARD_IS_CAKRAM_02_026,26,6891
F5500000,COS_GUARD_IS_CAKRAM_02_027,COS_GUARD_IS_CAKRAM_02_027,27,7263
F6500000,COS_GUARD_IS_CAKRAM_02_028,COS_GUARD_IS_CAKRAM_02_028,28,7647
F7500000,COS_GUARD_IS_CAKRAM_02_029,COS_GUARD_IS_CAKRAM_02_029,29,8044
F8500000,COS_GUARD_IS_CAKRAM_02_030,COS_GUARD_IS_CAKRAM_02_030,30,8453
F9500000,COS_GUARD_IS_CAKRAM_02_031,COS_GUARD_IS_CAKRAM_02_031,31,8876
FA500000,COS_GUARD_IS_CAKRAM_02_032,COS_GUARD_IS_CAKRAM_02_032,32,9312
FB500000,COS_GUARD_IS_CAKRAM_02_033,COS_GUARD_IS_CAKRAM_02_033,33,9762
FC500000,COS_GUARD_IS_CAKRAM_02_034,COS_GUARD_IS_CAKRAM_02_034,34,10226
FD500000,COS_GUARD_IS_CAKRAM_02_035,COS_GUARD_IS_CAKRAM_02_035,35,10705
FE500000,COS_GUARD_IS_CAKRAM_02_036,COS_GUARD_IS_CAKRAM_02_036,36,11199
FF500000,COS_GUARD_IS_CAKRAM_02_037,COS_GUARD_IS_CAKRAM_02_037,37,11709
00510000,COS_GUARD_IS_CAKRAM_02_038,COS_GUARD_IS_CAKRAM_02_038,38,12234
01510000,COS_GUARD_IS_CAKRAM_02_039,COS_GUARD_IS_CAKRAM_02_039,39,12776
02510000,COS_GUARD_IS_CAKRAM_02_040,COS_GUARD_IS_CAKRAM_02_040,40,13335
03510000,COS_GUARD_IS_CAKRAM_02_041,COS_GUARD_IS_CAKRAM_02_041,41,13911
04510000,COS_GUARD_IS_CAKRAM_02_042,COS_GUARD_IS_CAKRAM_02_042,42,14504
05510000,COS_GUARD_IS_CAKRAM_02_043,COS_GUARD_IS_CAKRAM_02_043,43,15116
06510000,COS_GUARD_IS_CAKRAM_02_044,COS_GUARD_IS_CAKRAM_02_044,44,15746
07510000,COS_GUARD_IS_CAKRAM_02_045,COS_GUARD_IS_CAKRAM_02_045,45,16396
08510000,COS_GUARD_IS_CAKRAM_02_046,COS_GUARD_IS_CAKRAM_02_046,46,17065
09510000,COS_GUARD_IS_CAKRAM_02_047,COS_GUARD_IS_CAKRAM_02_047,47,17754
0A510000,COS_GUARD_IS_CAKRAM_02_048,COS_GUARD_IS_CAKRAM_02_048,48,18465
0B510000,COS_GUARD_IS_CAKRAM_02_049,COS_GUARD_IS_CAKRAM_02_049,49,19196
0C510000,COS_GUARD_IS_CAKRAM_02_050,COS_GUARD_IS_CAKRAM_02_050,50,19949
0D510000,COS_GUARD_IS_CAKRAM_02_051,COS_GUARD_IS_CAKRAM_02_051,51,20725
0E510000,COS_GUARD_IS_CAKRAM_02_052,COS_GUARD_IS_CAKRAM_02_052,52,21524
0F510000,COS_GUARD_IS_CAKRAM_02_053,COS_GUARD_IS_CAKRAM_02_053,53,22347
10510000,COS_GUARD_IS_CAKRAM_02_054,COS_GUARD_IS_CAKRAM_02_054,54,23193
11510000,COS_GUARD_IS_CAKRAM_02_055,COS_GUARD_IS_CAKRAM_02_055,55,24065
12510000,COS_GUARD_IS_CAKRAM_02_056,COS_GUARD_IS_CAKRAM_02_056,56,24963
