//ID,Type,Name,CastTime,Cooldown,MP
1C3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1147,TSKILL_EU_WIZARD_COLDA_POINT_A_1147,1500,2500,0
1D3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1148,TSKILL_EU_WIZARD_FIREA_POINT_A_1148,1500,2500,0
1E3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1149,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1149,1500,2500,0
1F3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1150,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1150,1166,2332,0
203A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1151,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1151,1081,1833,0
213A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1152,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1152,1666,2499,0
223A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1153,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1153,702,1117,0
233A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1154,TSKILL_EU_ROG_DAGGERA_SCREW_A_1154,571,1333,0
243A0000,TSKILL_EU_ROG_BOWA_POWER_A_1155,TSKILL_EU_ROG_BOWA_POWER_A_1155,733,3066,0
253A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1156,TSKILL_EU_WIZARD_EARTHA_AREA_A_1156,1500,3000,0
263A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1157,TSKILL_EU_WIZARD_COLDA_POINT_A_1157,1500,2500,0
273A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1158,TSKILL_EU_WIZARD_FIREA_POINT_A_1158,1500,2500,0
283A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1159,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1159,1500,2500,0
293A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1160,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1160,1166,2332,0
2A3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1161,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1161,1081,1833,0
2B3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1162,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1162,1666,2499,0
2C3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1163,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1163,702,1117,0
2D3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1164,TSKILL_EU_ROG_DAGGERA_SCREW_A_1164,571,1333,0
2E3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1165,TSKILL_EU_ROG_BOWA_POWER_A_1165,733,3066,0
2F3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1166,TSKILL_EU_WIZARD_EARTHA_AREA_A_1166,1500,3000,0
303A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1167,TSKILL_EU_WIZARD_COLDA_POINT_A_1167,1500,2500,0
313A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1168,TSKILL_EU_WIZARD_FIREA_POINT_A_1168,1500,2500,0
323A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1169,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1169,1500,2500,0
333A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1170,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1170,1166,2332,0
343A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1171,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1171,1081,1833,0
353A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1172,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1172,1666,2499,0
363A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1173,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1173,702,1117,0
373A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1174,TSKILL_EU_ROG_DAGGERA_SCREW_A_1174,571,1333,0
383A0000,TSKILL_EU_ROG_BOWA_POWER_A_1175,TSKILL_EU_ROG_BOWA_POWER_A_1175,733,3066,0
393A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1176,TSKILL_EU_WIZARD_EARTHA_AREA_A_1176,1500,3000,0
3A3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1177,TSKILL_EU_WIZARD_COLDA_POINT_A_1177,1500,2500,0
3B3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1178,TSKILL_EU_WIZARD_FIREA_POINT_A_1178,1500,2500,0
3C3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1179,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1179,1500,2500,0
3D3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1180,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1180,1166,2332,0
3E3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1181,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1181,1081,1833,0
3F3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1182,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1182,1666,2499,0
403A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1183,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1183,702,1117,0
413A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1184,TSKILL_EU_ROG_DAGGERA_SCREW_A_1184,571,1333,0
423A0000,TSKILL_EU_ROG_BOWA_POWER_A_1185,TSKILL_EU_ROG_BOWA_POWER_A_1185,733,3066,0
433A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1186,TSKILL_EU_WIZARD_EARTHA_AREA_A_1186,1500,3000,0
443A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1187,TSKILL_EU_WIZARD_COLDA_POINT_A_1187,1500,2500,0
453A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1188,TSKILL_EU_WIZARD_FIREA_POINT_A_1188,1500,2500,0
463A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1189,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1189,1500,2500,0
473A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1190,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1190,1166,2332,0
483A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1191,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1191,1081,1833,0
493A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1192,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1192,1666,2499,0
4A3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1193,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1193,702,1117,0
4B3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1194,TSKILL_EU_ROG_DAGGERA_SCREW_A_1194,571,1333,0
4C3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1195,TSKILL_EU_ROG_BOWA_POWER_A_1195,733,3066,0
4D3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1196,TSKILL_EU_WIZARD_EARTHA_AREA_A_1196,1500,3000,0
4E3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1197,TSKILL_EU_WIZARD_COLDA_POINT_A_1197,1500,2500,0
4F3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1198,TSKILL_EU_WIZARD_FIREA_POINT_A_1198,1500,2500,0
503A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1199,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1199,1500,2500,0
513A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1200,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1200,1166,2332,0
523A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1201,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1201,1081,1833,0
533A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1202,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1202,1666,2499,0
543A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1203,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1203,702,1117,0
553A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1204,TSKILL_EU_ROG_DAGGERA_SCREW_A_1204,571,1333,0
563A0000,TSKILL_EU_ROG_BOWA_POWER_A_1205,TSKILL_EU_ROG_BOWA_POWER_A_1205,733,3066,0
573A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1206,TSKILL_EU_WIZARD_EARTHA_AREA_A_1206,1500,3000,0
583A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1207,TSKILL_EU_WIZARD_COLDA_POINT_A_1207,1500,2500,0
593A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1208,TSKILL_EU_WIZARD_FIREA_POINT_A_1208,1500,2500,0
5A3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1209,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1209,1500,2500,0
5B3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1210,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1210,1166,2332,0
5C3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1211,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1211,1081,1833,0
5D3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1212,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1212,1666,2499,0
5E3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1213,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1213,702,1117,0
5F3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1214,TSKILL_EU_ROG_DAGGERA_SCREW_A_1214,571,1333,0
603A0000,TSKILL_EU_ROG_BOWA_POWER_A_1215,TSKILL_EU_ROG_BOWA_POWER_A_1215,733,3066,0
613A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1216,TSKILL_EU_WIZARD_EARTHA_AREA_A_1216,1500,3000,0
623A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1217,TSKILL_EU_WIZARD_COLDA_POINT_A_1217,1500,2500,0
633A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1218,TSKILL_EU_WIZARD_FIREA_POINT_A_1218,1500,2500,0
643A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1219,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1219,1500,2500,0
653A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1220,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1220,1166,2332,0
663A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1221,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1221,1081,1833,0
673A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1222,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1222,1666,2499,0
683A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1223,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1223,702,1117,0
693A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1224,TSKILL_EU_ROG_DAGGERA_SCREW_A_1224,571,1333,0
6A3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1225,TSKILL_EU_ROG_BOWA_POWER_A_1225,733,3066,0
6B3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1226,TSKILL_EU_WIZARD_EARTHA_AREA_A_1226,1500,3000,0
6C3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1227,TSKILL_EU_WIZARD_COLDA_POINT_A_1227,1500,2500,0
6D3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1228,TSKILL_EU_WIZARD_FIREA_POINT_A_1228,1500,2500,0
6E3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1229,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1229,1500,2500,0
6F3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1230,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1230,1166,2332,0
703A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1231,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1231,1081,1833,0
713A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1232,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1232,1666,2499,0
723A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1233,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1233,702,1117,0
733A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1234,TSKILL_EU_ROG_DAGGERA_SCREW_A_1234,571,1333,0
743A0000,TSKILL_EU_ROG_BOWA_POWER_A_1235,TSKILL_EU_ROG_BOWA_POWER_A_1235,733,3066,0
753A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1236,TSKILL_EU_WIZARD_EARTHA_AREA_A_1236,1500,3000,0
763A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1237,TSKILL_EU_WIZARD_COLDA_POINT_A_1237,1500,2500,0
773A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1238,TSKILL_EU_WIZARD_FIREA_POINT_A_1238,1500,2500,0
783A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1239,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1239,1500,2500,0
793A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1240,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1240,1166,2332,0
7A3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1241,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1241,1081,1833,0
7B3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1242,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1242,1666,2499,0
7C3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1243,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1243,702,1117,0
7D3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1244,TSKILL_EU_ROG_DAGGERA_SCREW_A_1244,571,1333,0
7E3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1245,TSKILL_EU_ROG_BOWA_POWER_A_1245,733,3066,0
7F3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1246,TSKILL_EU_WIZARD_EARTHA_AREA_A_1246,1500,3000,0
803A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1247,TSKILL_EU_WIZARD_COLDA_POINT_A_1247,1500,2500,0
813A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1248,TSKILL_EU_WIZARD_FIREA_POINT_A_1248,1500,2500,0
823A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1249,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1249,1500,2500,0
833A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1250,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1250,1166,2332,0
843A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1251,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1251,1081,1833,0
853A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1252,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1252,1666,2499,0
863A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1253,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1253,702,1117,0
873A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1254,TSKILL_EU_ROG_DAGGERA_SCREW_A_1254,571,1333,0
883A0000,TSKILL_EU_ROG_BOWA_POWER_A_1255,TSKILL_EU_ROG_BOWA_POWER_A_1255,733,3066,0
893A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1256,TSKILL_EU_WIZARD_EARTHA_AREA_A_1256,1500,3000,0
8A3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1257,TSKILL_EU_WIZARD_COLDA_POINT_A_1257,1500,2500,0
8B3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1258,TSKILL_EU_WIZARD_FIREA_POINT_A_1258,1500,2500,0
8C3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1259,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1259,1500,2500,0
8D3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1260,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1260,1166,2332,0
8E3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1261,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1261,1081,1833,0
8F3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1262,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1262,1666,2499,0
903A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1263,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1263,702,1117,0
913A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1264,TSKILL_EU_ROG_DAGGERA_SCREW_A_1264,571,1333,0
923A0000,TSKILL_EU_ROG_BOWA_POWER_A_1265,TSKILL_EU_ROG_BOWA_POWER_A_1265,733,3066,0
933A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1266,TSKILL_EU_WIZARD_EARTHA_AREA_A_1266,1500,3000,0
943A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1267,TSKILL_EU_WIZARD_COLDA_POINT_A_1267,1500,2500,0
953A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1268,TSKILL_EU_WIZARD_FIREA_POINT_A_1268,1500,2500,0
963A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1269,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1269,1500,2500,0
973A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1270,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1270,1166,2332,0
983A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1271,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1271,1081,1833,0
993A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1272,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1272,1666,2499,0
9A3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1273,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1273,702,1117,0
9B3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1274,TSKILL_EU_ROG_DAGGERA_SCREW_A_1274,571,1333,0
9C3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1275,TSKILL_EU_ROG_BOWA_POWER_A_1275,733,3066,0
9D3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1276,TSKILL_EU_WIZARD_EARTHA_AREA_A_1276,1500,3000,0
9E3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1277,TSKILL_EU_WIZARD_COLDA_POINT_A_1277,1500,2500,0
9F3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1278,TSKILL_EU_WIZARD_FIREA_POINT_A_1278,1500,2500,0
A03A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1279,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1279,1500,2500,0
A13A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1280,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1280,1166,2332,0
A23A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1281,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1281,1081,1833,0
A33A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1282,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1282,1666,2499,0
A43A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1283,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1283,702,1117,0
A53A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1284,TSKILL_EU_ROG_DAGGERA_SCREW_A_1284,571,1333,0
A63A0000,TSKILL_EU_ROG_BOWA_POWER_A_1285,TSKILL_EU_ROG_BOWA_POWER_A_1285,733,3066,0
A73A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1286,TSKILL_EU_WIZARD_EARTHA_AREA_A_1286,1500,3000,0
A83A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1287,TSKILL_EU_WIZARD_COLDA_POINT_A_1287,1500,2500,0
A93A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1288,TSKILL_EU_WIZARD_FIREA_POINT_A_1288,1500,2500,0
AA3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1289,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1289,1500,2500,0
AB3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1290,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1290,1166,2332,0
AC3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1291,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1291,1081,1833,0
AD3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1292,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1292,1666,2499,0
AE3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1293,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1293,702,1117,0
AF3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1294,TSKILL_EU_ROG_DAGGERA_SCREW_A_1294,571,1333,0
B03A0000,TSKILL_EU_ROG_BOWA_POWER_A_1295,TSKILL_EU_ROG_BOWA_POWER_A_1295,733,3066,0
B13A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1296,TSKILL_EU_WIZARD_EARTHA_AREA_A_1296,1500,3000,0
B23A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1297,TSKILL_EU_WIZARD_COLDA_POINT_A_1297,1500,2500,0
B33A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1298,TSKILL_EU_WIZARD_FIREA_POINT_A_1298,1500,2500,0
B43A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1299,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1299,1500,2500,0
B53A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1300,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1300,1166,2332,0
B63A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1301,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1301,1081,1833,0
B73A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1302,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1302,1666,2499,0
B83A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1303,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1303,702,1117,0
B93A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1304,TSKILL_EU_ROG_DAGGERA_SCREW_A_1304,571,1333,0
BA3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1305,TSKILL_EU_ROG_BOWA_POWER_A_1305,733,3066,0
BB3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1306,TSKILL_EU_WIZARD_EARTHA_AREA_A_1306,1500,3000,0
BC3A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1307,TSKILL_EU_WIZARD_COLDA_POINT_A_1307,1500,2500,0
BD3A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1308,TSKILL_EU_WIZARD_FIREA_POINT_A_1308,1500,2500,0
BE3A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1309,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1309,1500,2500,0
BF3A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1310,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1310,1166,2332,0
C03A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1311,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1311,1081,1833,0
C13A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1312,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1312,1666,2499,0
C23A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1313,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1313,702,1117,0
C33A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1314,TSKILL_EU_ROG_DAGGERA_SCREW_A_1314,571,1333,0
C43A0000,TSKILL_EU_ROG_BOWA_POWER_A_1315,TSKILL_EU_ROG_BOWA_POWER_A_1315,733,3066,0
C53A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1316,TSKILL_EU_WIZARD_EARTHA_AREA_A_1316,1500,3000,0
C63A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1317,TSKILL_EU_WIZARD_COLDA_POINT_A_1317,1500,2500,0
C73A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1318,TSKILL_EU_WIZARD_FIREA_POINT_A_1318,1500,2500,0
C83A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1319,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1319,1500,2500,0
C93A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1320,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1320,1166,2332,0
CA3A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1321,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1321,1081,1833,0
CB3A0000,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1322,TSKILL_EU_WARRIOR_ONEHANDA_STRIKE_A_1322,1666,2499,0
CC3A0000,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1323,TSKILL_EU_WARRIOR_DUALA_TWIST_A_1323,702,1117,0
CD3A0000,TSKILL_EU_ROG_DAGGERA_SCREW_A_1324,TSKILL_EU_ROG_DAGGERA_SCREW_A_1324,571,1333,0
CE3A0000,TSKILL_EU_ROG_BOWA_POWER_A_1325,TSKILL_EU_ROG_BOWA_POWER_A_1325,733,3066,0
CF3A0000,TSKILL_EU_WIZARD_EARTHA_AREA_A_1326,TSKILL_EU_WIZARD_EARTHA_AREA_A_1326,1500,3000,0
D03A0000,TSKILL_EU_WIZARD_COLDA_POINT_A_1327,TSKILL_EU_WIZARD_COLDA_POINT_A_1327,1500,2500,0
D13A0000,TSKILL_EU_WIZARD_FIREA_POINT_A_1328,TSKILL_EU_WIZARD_FIREA_POINT_A_1328,1500,2500,0
D23A0000,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1329,TSKILL_EU_WIZARD_PSYCHICA_LIGHT_A_1329,1500,2500,0
D33A0000,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1330,TSKILL_EU_WARLOCK_BLOODA_POINT_A_1330,1166,2332,0
D43A0000,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1331,TSKILL_EU_WARRIOR_TWOHANDA_RISING_A_1331,1081,1833,0
