//ID,Name,Type,GroupType,Level,CastTime,Cooldown,ObjectReq,UsingType,Force,MP
10339,SKILL_EU_WIZARD_FIREA_SPRAY_A3_02,SKILL_EU_WIZARD_FIREA_SPRAY_A3_02,SKILL_EU_WIZARD_FIREA_SPRAY_A,2,993,0,1,2,514,0
10340,SKILL_EU_WIZARD_FIREA_SPRAY_A3_03,SKILL_EU_WIZARD_FIREA_SPRAY_A3_03,SKILL_EU_WIZARD_FIREA_SPRAY_A,3,993,0,1,2,514,0
10341,SKILL_EU_WIZARD_FIREA_SPRAY_A3_04,SKILL_EU_WIZARD_FIREA_SPRAY_A3_04,SKILL_EU_WIZARD_FIREA_SPRAY_A,4,993,0,1,2,514,0
10342,SKILL_EU_WIZARD_FIREA_SPRAY_A3_05,SKILL_EU_WIZARD_FIREA_SPRAY_A3_05,SKILL_EU_WIZARD_FIREA_SPRAY_A,5,993,0,1,2,514,0
10343,SKILL_EU_WIZARD_FIREA_SPRAY_A3_06,SKILL_EU_WIZARD_FIREA_SPRAY_A3_06,SKILL_EU_WIZARD_FIREA_SPRAY_A,6,993,0,1,2,514,0
10344,SKILL_EU_WIZARD_FIREA_SPRAY_A3_07,SKILL_EU_WIZARD_FIREA_SPRAY_A3_07,SKILL_EU_WIZARD_FIREA_SPRAY_A,7,993,0,1,2,514,0
10345,SKILL_EU_WIZARD_FIREA_SPRAY_A3_08,SKILL_EU_WIZARD_FIREA_SPRAY_A3_08,SKILL_EU_WIZARD_FIREA_SPRAY_A,8,993,0,1,2,514,0
10346,SKILL_EU_WIZARD_FIREA_SPRAY_A3_09,SKILL_EU_WIZARD_FIREA_SPRAY_A3_09,SKILL_EU_WIZARD_FIREA_SPRAY_A,9,993,0,1,2,514,0
10347,SKILL_EU_WIZARD_FIREA_SPRAY_A3_10,SKILL_EU_WIZARD_FIREA_SPRAY_A3_10,SKILL_EU_WIZARD_FIREA_SPRAY_A,10,993,0,1,2,514,0
10348,SKILL_EU_WIZARD_FIREA_SPRAY_A3_11,SKILL_EU_WIZARD_FIREA_SPRAY_A3_11,SKILL_EU_WIZARD_FIREA_SPRAY_A,11,993,0,1,2,514,0
10349,SKILL_EU_WIZARD_FIREA_SPRAY_A3_12,SKILL_EU_WIZARD_FIREA_SPRAY_A3_12,SKILL_EU_WIZARD_FIREA_SPRAY_A,12,993,0,1,2,514,0
10350,SKILL_EU_WIZARD_FIREA_SPRAY_A3_13,SKILL_EU_WIZARD_FIREA_SPRAY_A3_13,SKILL_EU_WIZARD_FIREA_SPRAY_A,13,993,0,1,2,514,0
10351,SKILL_EU_WIZARD_FIREA_SPRAY_A3_14,SKILL_EU_WIZARD_FIREA_SPRAY_A3_14,SKILL_EU_WIZARD_FIREA_SPRAY_A,14,993,0,1,2,514,0
10352,SKILL_EU_WIZARD_FIREA_SPRAY_A4_01,SKILL_EU_WIZARD_FIREA_SPRAY_A4_01,SKILL_EU_WIZARD_FIREA_SPRAY_A,1,1006,0,1,2,514,0
10353,SKILL_EU_WIZARD_FIREA_SPRAY_A4_02,SKILL_EU_WIZARD_FIREA_SPRAY_A4_02,SKILL_EU_WIZARD_FIREA_SPRAY_A,2,1006,0,1,2,514,0
10354,SKILL_EU_WIZARD_FIREA_SPRAY_A4_03,SKILL_EU_WIZARD_FIREA_SPRAY_A4_03,SKILL_EU_WIZARD_FIREA_SPRAY_A,3,1006,0,1,2,514,0
10355,SKILL_EU_WIZARD_FIREA_SPRAY_A4_04,SKILL_EU_WIZARD_FIREA_SPRAY_A4_04,SKILL_EU_WIZARD_FIREA_SPRAY_A,4,1006,0,1,2,514,0
10356,SKILL_EU_WIZARD_FIREA_SPRAY_A4_05,SKILL_EU_WIZARD_FIREA_SPRAY_A4_05,SKILL_EU_WIZARD_FIREA_SPRAY_A,5,1006,0,1,2,514,0
10357,SKILL_EU_WIZARD_FIREA_SPRAY_A4_06,SKILL_EU_WIZARD_FIREA_SPRAY_A4_06,SKILL_EU_WIZARD_FIREA_SPRAY_A,6,1006,0,1,2,514,0
10358,SKILL_EU_WIZARD_FIREA_SPRAY_A4_07,SKILL_EU_WIZARD_FIREA_SPRAY_A4_07,SKILL_EU_WIZARD_FIREA_SPRAY_A,7,1006,0,1,2,514,0
10359,SKILL_EU_WIZARD_FIREA_SPRAY_A4_08,SKILL_EU_WIZARD_FIREA_SPRAY_A4_08,SKILL_EU_WIZARD_FIREA_SPRAY_A,8,1006,0,1,2,514,0
10360,SKILL_EU_WIZARD_FIREA_SPRAY_A4_09,SKILL_EU_WIZARD_FIREA_SPRAY_A4_09,SKILL_EU_WIZARD_FIREA_SPRAY_A,9,1006,0,1,2,514,0
10361,SKILL_EU_WIZARD_FIREA_SPRAY_A4_10,SKILL_EU_WIZARD_FIREA_SPRAY_A4_10,SKILL_EU_WIZARD_FIREA_SPRAY_A,10,1006,0,1,2,514,0
10362,SKILL_EU_WIZARD_FIREA_SPRAY_A4_11,SKILL_EU_WIZARD_FIREA_SPRAY_A4_11,SKILL_EU_WIZARD_FIREA_SPRAY_A,11,1006,0,1,2,514,0
10363,SKILL_EU_WIZARD_FIREA_SPRAY_A4_12,SKILL_EU_WIZARD_FIREA_SPRAY_A4_12,SKILL_EU_WIZARD_FIREA_SPRAY_A,12,1006,0,1,2,514,0
10364,SKILL_EU_WIZARD_FIREA_SPRAY_A4_13,SKILL_EU_WIZARD_FIREA_SPRAY_A4_13,SKILL_EU_WIZARD_FIREA_SPRAY_A,13,1006,0,1,2,514,0
10365,SKILL_EU_WIZARD_FIREA_SPRAY_A4_14,SKILL_EU_WIZARD_FIREA_SPRAY_A4_14,SKILL_EU_WIZARD_FIREA_SPRAY_A,14,1006,0,1,2,514,0
10366,SKILL_EU_WIZARD_FIREA_SPRAY_A5_01,SKILL_EU_WIZARD_FIREA_SPRAY_A5_01,SKILL_EU_WIZARD_FIREA_SPRAY_A,1,983,0,1,2,514,0
10367,SKILL_EU_WIZARD_FIREA_SPRAY_A5_02,SKILL_EU_WIZARD_FIREA_SPRAY_A5_02,SKILL_EU_WIZARD_FIREA_SPRAY_A,2,983,0,1,2,514,0
10368,SKILL_EU_WIZARD_FIREA_SPRAY_A5_03,SKILL_EU_WIZARD_FIREA_SPRAY_A5_03,SKILL_EU_WIZARD_FIREA_SPRAY_A,3,983,0,1,2,514,0
10369,SKILL_EU_WIZARD_FIREA_SPRAY_A5_04,SKILL_EU_WIZARD_FIREA_SPRAY_A5_04,SKILL_EU_WIZARD_FIREA_SPRAY_A,4,983,0,1,2,514,0
10370,SKILL_EU_WIZARD_FIREA_SPRAY_A5_05,SKILL_EU_WIZARD_FIREA_SPRAY_A5_05,SKILL_EU_WIZARD_FIREA_SPRAY_A,5,983,0,1,2,514,0
10371,SKILL_EU_WIZARD_FIREA_SPRAY_A5_06,SKILL_EU_WIZARD_FIREA_SPRAY_A5_06,SKILL_EU_WIZARD_FIREA_SPRAY_A,6,983,0,1,2,514,0
10372,SKILL_EU_WIZARD_FIREA_SPRAY_A5_07,SKILL_EU_WIZARD_FIREA_SPRAY_A5_07,SKILL_EU_WIZARD_FIREA_SPRAY_A,7,983,0,1,2,514,0
10373,SKILL_EU_WIZARD_FIREA_SPRAY_A5_08,SKILL_EU_WIZARD_FIREA_SPRAY_A5_08,SKILL_EU_WIZARD_FIREA_SPRAY_A,8,983,0,1,2,514,0
10374,SKILL_EU_WIZARD_FIREA_SPRAY_A5_09,SKILL_EU_WIZARD_FIREA_SPRAY_A5_09,SKILL_EU_WIZARD_FIREA_SPRAY_A,9,983,0,1,2,514,0
10375,SKILL_EU_WIZARD_FIREA_SPRAY_A5_10,SKILL_EU_WIZARD_FIREA_SPRAY_A5_10,SKILL_EU_WIZARD_FIREA_SPRAY_A,10,983,0,1,2,514,0
10376,SKILL_EU_WIZARD_FIREA_SPRAY_A5_11,SKILL_EU_WIZARD_FIREA_SPRAY_A5_11,SKILL_EU_WIZARD_FIREA_SPRAY_A,11,983,0,1,2,514,0
10377,SKILL_EU_WIZARD_FIREA_SPRAY_A5_12,SKILL_EU_WIZARD_FIREA_SPRAY_A5_12,SKILL_EU_WIZARD_FIREA_SPRAY_A,12,983,0,1,2,514,0
10378,SKILL_EU_WIZARD_FIREA_SPRAY_A5_13,SKILL_EU_WIZARD_FIREA_SPRAY_A5_13,SKILL_EU_WIZARD_FIREA_SPRAY_A,13,983,0,1,2,514,0
10379,SKILL_EU_WIZARD_FIREA_SPRAY_A5_14,SKILL_EU_WIZARD_FIREA_SPRAY_A5_14,SKILL_EU_WIZARD_FIREA_SPRAY_A,14,983,0,1,2,514,0
10380,SKILL_EU_WIZARD_FIREA_SPRAY_A6_01,SKILL_EU_WIZARD_FIREA_SPRAY_A6_01,SKILL_EU_WIZARD_FIREA_SPRAY_A,1,1013,0,1,2,514,0
10381,SKILL_EU_WIZARD_FIREA_SPRAY_A6_02,SKILL_EU_WIZARD_FIREA_SPRAY_A6_02,SKILL_EU_WIZARD_FIREA_SPRAY_A,2,1013,0,1,2,514,0
10382,SKILL_EU_WIZARD_FIREA_SPRAY_A6_03,SKILL_EU_WIZARD_FIREA_SPRAY_A6_03,SKILL_EU_WIZARD_FIREA_SPRAY_A,3,1013,0,1,2,514,0
10383,SKILL_EU_WIZARD_FIREA_SPRAY_A6_04,SKILL_EU_WIZARD_FIREA_SPRAY_A6_04,SKILL_EU_WIZARD_FIREA_SPRAY_A,4,1013,0,1,2,514,0
10384,SKILL_EU_WIZARD_FIREA_SPRAY_A6_05,SKILL_EU_WIZARD_FIREA_SPRAY_A6_05,SKILL_EU_WIZARD_FIREA_SPRAY_A,5,1013,0,1,2,514,0
10385,SKILL_EU_WIZARD_FIREA_SPRAY_A6_06,SKILL_EU_WIZARD_FIREA_SPRAY_A6_06,SKILL_EU_WIZARD_FIREA_SPRAY_A,6,1013,0,1,2,514,0
10386,SKILL_EU_WIZARD_FIREA_SPRAY_A6_07,SKILL_EU_WIZARD_FIREA_SPRAY_A6_07,SKILL_EU_WIZARD_FIREA_SPRAY_A,7,1013,0,1,2,514,0
10387,SKILL_EU_WIZARD_FIREA_SPRAY_A6_08,SKILL_EU_WIZARD_FIREA_SPRAY_A6_08,SKILL_EU_WIZARD_FIREA_SPRAY_A,8,1013,0,1,2,514,0
10388,SKILL_EU_WIZARD_FIREA_SPRAY_A6_09,SKILL_EU_WIZARD_FIREA_SPRAY_A6_09,SKILL_EU_WIZARD_FIREA_SPRAY_A,9,1013,0,1,2,514,0
10389,SKILL_EU_WIZARD_FIREA_SPRAY_A6_10,SKILL_EU_WIZARD_FIREA_SPRAY_A6_10,SKILL_EU_WIZARD_FIREA_SPRAY_A,10,1013,0,1,2,514,0
10390,SKILL_EU_WIZARD_FIREA_SPRAY_A6_11,SKILL_EU_WIZARD_FIREA_SPRAY_A6_11,SKILL_EU_WIZARD_FIREA_SPRAY_A,11,1013,0,1,2,514,0
10391,SKILL_EU_WIZARD_FIREA_SPRAY_A6_12,SKILL_EU_WIZARD_FIREA_SPRAY_A6_12,SKILL_EU_WIZARD_FIREA_SPRAY_A,12,1013,0,1,2,514,0
10392,SKILL_EU_WIZARD_FIREA_SPRAY_A6_13,SKILL_EU_WIZARD_FIREA_SPRAY_A6_13,SKILL_EU_WIZARD_FIREA_SPRAY_A,13,1013,0,1,2,514,0
10393,SKILL_EU_WIZARD_FIREA_SPRAY_A6_14,SKILL_EU_WIZARD_FIREA_SPRAY_A6_14,SKILL_EU_WIZARD_FIREA_SPRAY_A,14,1013,0,1,2,514,0
10394,SKILL_EU_WIZARD_FIREA_SPRAY_A7_01,SKILL_EU_WIZARD_FIREA_SPRAY_A7_01,SKILL_EU_WIZARD_FIREA_SPRAY_A,1,1331,0,1,2,514,0
10395,SKILL_EU_WIZARD_FIREA_SPRAY_A7_02,SKILL_EU_WIZARD_FIREA_SPRAY_A7_02,SKILL_EU_WIZARD_FIREA_SPRAY_A,2,1331,0,1,2,514,0
10396,SKILL_EU_WIZARD_FIREA_SPRAY_A7_03,SKILL_EU_WIZARD_FIREA_SPRAY_A7_03,SKILL_EU_WIZARD_FIREA_SPRAY_A,3,1331,0,1,2,514,0
10397,SKILL_EU_WIZARD_FIREA_SPRAY_A7_04,SKILL_EU_WIZARD_FIREA_SPRAY_A7_04,SKILL_EU_WIZARD_FIREA_SPRAY_A,4,1331,0,1,2,514,0
10398,SKILL_EU_WIZARD_FIREA_SPRAY_A7_05,SKILL_EU_WIZARD_FIREA_SPRAY_A7_05,SKILL_EU_WIZARD_FIREA_SPRAY_A,5,1331,0,1,2,514,0
10399,SKILL_EU_WIZARD_FIREA_SPRAY_A7_06,SKILL_EU_WIZARD_FIREA_SPRAY_A7_06,SKILL_EU_WIZARD_FIREA_SPRAY_A,6,1331,0,1,2,514,0
10400,SKILL_EU_WIZARD_FIREA_SPRAY_A7_07,SKILL_EU_WIZARD_FIREA_SPRAY_A7_07,SKILL_EU_WIZARD_FIREA_SPRAY_A,7,1331,0,1,2,514,0
10401,SKILL_EU_WIZARD_FIREA_SPRAY_A7_08,SKILL_EU_WIZARD_FIREA_SPRAY_A7_08,SKILL_EU_WIZARD_FIREA_SPRAY_A,8,1331,0,1,2,514,0
10402,SKILL_EU_WIZARD_FIREA_SPRAY_A7_09,SKILL_EU_WIZARD_FIREA_SPRAY_A7_09,SKILL_EU_WIZARD_FIREA_SPRAY_A,9,1331,0,1,2,514,0
10403,SKILL_EU_WIZARD_FIREA_SPRAY_A7_10,SKILL_EU_WIZARD_FIREA_SPRAY_A7_10,SKILL_EU_WIZARD_FIREA_SPRAY_A,10,1331,0,1,2,514,0
10404,SKILL_EU_WIZARD_FIREA_SPRAY_A7_11,SKILL_EU_WIZARD_FIREA_SPRAY_A7_11,SKILL_EU_WIZARD_FIREA_SPRAY_A,11,1331,0,1,2,514,0
10405,SKILL_EU_WIZARD_FIREA_SPRAY_A7_12,SKILL_EU_WIZARD_FIREA_SPRAY_A7_12,SKILL_EU_WIZARD_FIREA_SPRAY_A,12,1331,0,1,2,514,0
10406,SKILL_EU_WIZARD_FIREA_SPRAY_A7_13,SKILL_EU_WIZARD_FIREA_SPRAY_A7_13,SKILL_EU_WIZARD_FIREA_SPRAY_A,13,1331,0,1,2,514,0
10407,SKILL_EU_WIZARD_FIREA_SPRAY_A7_14,SKILL_EU_WIZARD_FIREA_SPRAY_A7_14,SKILL_EU_WIZARD_FIREA_SPRAY_A,14,1331,0,1,2,514,0
10408,SKILL_EU_WIZARD_FIREA_SPRAY_B_01,SKILL_EU_WIZARD_FIREA_SPRAY_B_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,1515,30000,1,2,514,4555
10409,SKILL_EU_WIZARD_FIREA_SPRAY_B_02,SKILL_EU_WIZARD_FIREA_SPRAY_B_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,1515,30000,1,2,514,5165
10410,SKILL_EU_WIZARD_FIREA_SPRAY_B_03,SKILL_EU_WIZARD_FIREA_SPRAY_B_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,1515,30000,1,2,514,5845
10411,SKILL_EU_WIZARD_FIREA_SPRAY_B_04,SKILL_EU_WIZARD_FIREA_SPRAY_B_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,1515,30000,1,2,514,6602
10412,SKILL_EU_WIZARD_FIREA_SPRAY_B_05,SKILL_EU_WIZARD_FIREA_SPRAY_B_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,1515,30000,1,2,514,7444
10413,SKILL_EU_WIZARD_FIREA_SPRAY_B_06,SKILL_EU_WIZARD_FIREA_SPRAY_B_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,1515,30000,1,2,514,8379
10414,SKILL_EU_WIZARD_FIREA_SPRAY_B_07,SKILL_EU_WIZARD_FIREA_SPRAY_B_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,1515,30000,1,2,514,9419
10415,SKILL_EU_WIZARD_FIREA_SPRAY_B_08,SKILL_EU_WIZARD_FIREA_SPRAY_B_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,1515,30000,1,2,514,10573
10419,SKILL_EU_WIZARD_FIREA_SPRAY_B2_01,SKILL_EU_WIZARD_FIREA_SPRAY_B2_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,992,0,1,2,514,0
10420,SKILL_EU_WIZARD_FIREA_SPRAY_B2_02,SKILL_EU_WIZARD_FIREA_SPRAY_B2_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,992,0,1,2,514,0
10421,SKILL_EU_WIZARD_FIREA_SPRAY_B2_03,SKILL_EU_WIZARD_FIREA_SPRAY_B2_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,992,0,1,2,514,0
10422,SKILL_EU_WIZARD_FIREA_SPRAY_B2_04,SKILL_EU_WIZARD_FIREA_SPRAY_B2_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,992,0,1,2,514,0
10423,SKILL_EU_WIZARD_FIREA_SPRAY_B2_05,SKILL_EU_WIZARD_FIREA_SPRAY_B2_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,992,0,1,2,514,0
10424,SKILL_EU_WIZARD_FIREA_SPRAY_B2_06,SKILL_EU_WIZARD_FIREA_SPRAY_B2_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,992,0,1,2,514,0
10425,SKILL_EU_WIZARD_FIREA_SPRAY_B2_07,SKILL_EU_WIZARD_FIREA_SPRAY_B2_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,992,0,1,2,514,0
10426,SKILL_EU_WIZARD_FIREA_SPRAY_B2_08,SKILL_EU_WIZARD_FIREA_SPRAY_B2_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,992,0,1,2,514,0
10430,SKILL_EU_WIZARD_FIREA_SPRAY_B3_01,SKILL_EU_WIZARD_FIREA_SPRAY_B3_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,993,0,1,2,514,0
10431,SKILL_EU_WIZARD_FIREA_SPRAY_B3_02,SKILL_EU_WIZARD_FIREA_SPRAY_B3_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,993,0,1,2,514,0
10432,SKILL_EU_WIZARD_FIREA_SPRAY_B3_03,SKILL_EU_WIZARD_FIREA_SPRAY_B3_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,993,0,1,2,514,0
10433,SKILL_EU_WIZARD_FIREA_SPRAY_B3_04,SKILL_EU_WIZARD_FIREA_SPRAY_B3_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,993,0,1,2,514,0
10434,SKILL_EU_WIZARD_FIREA_SPRAY_B3_05,SKILL_EU_WIZARD_FIREA_SPRAY_B3_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,993,0,1,2,514,0
10435,SKILL_EU_WIZARD_FIREA_SPRAY_B3_06,SKILL_EU_WIZARD_FIREA_SPRAY_B3_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,993,0,1,2,514,0
10436,SKILL_EU_WIZARD_FIREA_SPRAY_B3_07,SKILL_EU_WIZARD_FIREA_SPRAY_B3_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,993,0,1,2,514,0
10437,SKILL_EU_WIZARD_FIREA_SPRAY_B3_08,SKILL_EU_WIZARD_FIREA_SPRAY_B3_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,993,0,1,2,514,0
10441,SKILL_EU_WIZARD_FIREA_SPRAY_B4_01,SKILL_EU_WIZARD_FIREA_SPRAY_B4_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,1006,0,1,2,514,0
10442,SKILL_EU_WIZARD_FIREA_SPRAY_B4_02,SKILL_EU_WIZARD_FIREA_SPRAY_B4_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,1006,0,1,2,514,0
10443,SKILL_EU_WIZARD_FIREA_SPRAY_B4_03,SKILL_EU_WIZARD_FIREA_SPRAY_B4_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,1006,0,1,2,514,0
10444,SKILL_EU_WIZARD_FIREA_SPRAY_B4_04,SKILL_EU_WIZARD_FIREA_SPRAY_B4_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,1006,0,1,2,514,0
10445,SKILL_EU_WIZARD_FIREA_SPRAY_B4_05,SKILL_EU_WIZARD_FIREA_SPRAY_B4_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,1006,0,1,2,514,0
10446,SKILL_EU_WIZARD_FIREA_SPRAY_B4_06,SKILL_EU_WIZARD_FIREA_SPRAY_B4_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,1006,0,1,2,514,0
10447,SKILL_EU_WIZARD_FIREA_SPRAY_B4_07,SKILL_EU_WIZARD_FIREA_SPRAY_B4_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,1006,0,1,2,514,0
10448,SKILL_EU_WIZARD_FIREA_SPRAY_B4_08,SKILL_EU_WIZARD_FIREA_SPRAY_B4_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,1006,0,1,2,514,0
10452,SKILL_EU_WIZARD_FIREA_SPRAY_B5_01,SKILL_EU_WIZARD_FIREA_SPRAY_B5_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,983,0,1,2,514,0
10453,SKILL_EU_WIZARD_FIREA_SPRAY_B5_02,SKILL_EU_WIZARD_FIREA_SPRAY_B5_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,983,0,1,2,514,0
10454,SKILL_EU_WIZARD_FIREA_SPRAY_B5_03,SKILL_EU_WIZARD_FIREA_SPRAY_B5_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,983,0,1,2,514,0
10455,SKILL_EU_WIZARD_FIREA_SPRAY_B5_04,SKILL_EU_WIZARD_FIREA_SPRAY_B5_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,983,0,1,2,514,0
10456,SKILL_EU_WIZARD_FIREA_SPRAY_B5_05,SKILL_EU_WIZARD_FIREA_SPRAY_B5_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,983,0,1,2,514,0
10457,SKILL_EU_WIZARD_FIREA_SPRAY_B5_06,SKILL_EU_WIZARD_FIREA_SPRAY_B5_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,983,0,1,2,514,0
10458,SKILL_EU_WIZARD_FIREA_SPRAY_B5_07,SKILL_EU_WIZARD_FIREA_SPRAY_B5_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,983,0,1,2,514,0
10459,SKILL_EU_WIZARD_FIREA_SPRAY_B5_08,SKILL_EU_WIZARD_FIREA_SPRAY_B5_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,983,0,1,2,514,0
10463,SKILL_EU_WIZARD_FIREA_SPRAY_B6_01,SKILL_EU_WIZARD_FIREA_SPRAY_B6_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,1013,0,1,2,514,0
10464,SKILL_EU_WIZARD_FIREA_SPRAY_B6_02,SKILL_EU_WIZARD_FIREA_SPRAY_B6_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,1013,0,1,2,514,0
10465,SKILL_EU_WIZARD_FIREA_SPRAY_B6_03,SKILL_EU_WIZARD_FIREA_SPRAY_B6_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,1013,0,1,2,514,0
10466,SKILL_EU_WIZARD_FIREA_SPRAY_B6_04,SKILL_EU_WIZARD_FIREA_SPRAY_B6_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,1013,0,1,2,514,0
10467,SKILL_EU_WIZARD_FIREA_SPRAY_B6_05,SKILL_EU_WIZARD_FIREA_SPRAY_B6_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,1013,0,1,2,514,0
10468,SKILL_EU_WIZARD_FIREA_SPRAY_B6_06,SKILL_EU_WIZARD_FIREA_SPRAY_B6_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,1013,0,1,2,514,0
10469,SKILL_EU_WIZARD_FIREA_SPRAY_B6_07,SKILL_EU_WIZARD_FIREA_SPRAY_B6_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,1013,0,1,2,514,0
10470,SKILL_EU_WIZARD_FIREA_SPRAY_B6_08,SKILL_EU_WIZARD_FIREA_SPRAY_B6_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,1013,0,1,2,514,0
10474,SKILL_EU_WIZARD_FIREA_SPRAY_B7_01,SKILL_EU_WIZARD_FIREA_SPRAY_B7_01,SKILL_EU_WIZARD_FIREA_SPRAY_B,1,1331,0,1,2,514,0
10475,SKILL_EU_WIZARD_FIREA_SPRAY_B7_02,SKILL_EU_WIZARD_FIREA_SPRAY_B7_02,SKILL_EU_WIZARD_FIREA_SPRAY_B,2,1331,0,1,2,514,0
10476,SKILL_EU_WIZARD_FIREA_SPRAY_B7_03,SKILL_EU_WIZARD_FIREA_SPRAY_B7_03,SKILL_EU_WIZARD_FIREA_SPRAY_B,3,1331,0,1,2,514,0
10477,SKILL_EU_WIZARD_FIREA_SPRAY_B7_04,SKILL_EU_WIZARD_FIREA_SPRAY_B7_04,SKILL_EU_WIZARD_FIREA_SPRAY_B,4,1331,0,1,2,514,0
10478,SKILL_EU_WIZARD_FIREA_SPRAY_B7_05,SKILL_EU_WIZARD_FIREA_SPRAY_B7_05,SKILL_EU_WIZARD_FIREA_SPRAY_B,5,1331,0,1,2,514,0
10479,SKILL_EU_WIZARD_FIREA_SPRAY_B7_06,SKILL_EU_WIZARD_FIREA_SPRAY_B7_06,SKILL_EU_WIZARD_FIREA_SPRAY_B,6,1331,0,1,2,514,0
10480,SKILL_EU_WIZARD_FIREA_SPRAY_B7_07,SKILL_EU_WIZARD_FIREA_SPRAY_B7_07,SKILL_EU_WIZARD_FIREA_SPRAY_B,7,1331,0,1,2,514,0
10481,SKILL_EU_WIZARD_FIREA_SPRAY_B7_08,SKILL_EU_WIZARD_FIREA_SPRAY_B7_08,SKILL_EU_WIZARD_FIREA_SPRAY_B,8,1331,0,1,2,514,0
10485,SKILL_EU_WIZARD_FIREA_DETECT_A_01,SKILL_EU_WIZARD_FIREA_DETECT_A_01,SKILL_EU_WIZARD_FIREA_DETECT_A,1,500,10000,0,1,514,146
10486,SKILL_EU_WIZARD_FIREA_DETECT_A_02,SKILL_EU_WIZARD_FIREA_DETECT_A_02,SKILL_EU_WIZARD_FIREA_DETECT_A,2,500,10000,0,1,514,230
10487,SKILL_EU_WIZARD_FIREA_DETECT_A_03,SKILL_EU_WIZARD_FIREA_DETECT_A_03,SKILL_EU_WIZARD_FIREA_DETECT_A,3,500,10000,0,1,514,345
10488,SKILL_EU_WIZARD_FIREA_DETECT_A_04,SKILL_EU_WIZARD_FIREA_DETECT_A_04,SKILL_EU_WIZARD_FIREA_DETECT_A,4,500,10000,0,1,514,499
10489,SKILL_EU_WIZARD_FIREA_DETECT_A_05,SKILL_EU_WIZARD_FIREA_DETECT_A_05,SKILL_EU_WIZARD_FIREA_DETECT_A,5,500,10000,0,1,514,703
10490,SKILL_EU_WIZARD_FIREA_DETECT_B_01,SKILL_EU_WIZARD_FIREA_DETECT_B_01,SKILL_EU_WIZARD_FIREA_DETECT_B,1,500,10000,0,1,514,973
10491,SKILL_EU_WIZARD_FIREA_DETECT_B_02,SKILL_EU_WIZARD_FIREA_DETECT_B_02,SKILL_EU_WIZARD_FIREA_DETECT_B,2,500,10000,0,1,514,1327
10492,SKILL_EU_WIZARD_FIREA_DETECT_B_03,SKILL_EU_WIZARD_FIREA_DETECT_B_03,SKILL_EU_WIZARD_FIREA_DETECT_B,3,500,10000,0,1,514,1790
